fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,CIHigh,CILow,MOS
-186353.742503439,17582.125847963027,-12842.859811632181,-6888.575992448644,-1768.0394627314245,-13880.584254547322,-5831.029140737088,365.37231782074804,804.2978436480346,-124.97501224613761,22.298462196889933,38.11924994292178,-8.583506452923224,1.529546306,1.23712036,1.383333333
-208889.8106872934,-10423.582690035411,18617.65368208657,5631.350897984964,-811.4602819866839,-517.5143993569662,-16578.644108299868,303.2331228817556,-126.75817805084702,-17.649713837213984,2.212773746939343,8.285908738779144,-5.659339690965689,3.24043084,2.828534677,3.034482759
-56563.329332473244,26534.50973306674,29185.676392477777,14663.104679991848,2252.024316651447,31809.277535131954,9714.003747102519,747.8210618211348,308.4371313214613,-48.800216193252126,-296.73667063461437,8.919095793997569,-24.586415507940025,1.400678788,1.15104535,1.275862069
-42560.93726866816,-17115.22424664176,9567.332444192401,-1471.2005487710192,-36337.38242754138,14297.313313970673,11842.383212632507,-246.0154625491408,-131.62018844321,-41.15683616028521,59.865895982606695,7.933220424682829,-6.131089544870142,2.55951845,1.976195836,2.267857143
-96939.31772145322,20225.54885806073,-25415.29105191458,-7637.8181701495805,-24937.639681804263,12734.03897805932,8601.381425464908,-303.9252005548155,-71.6518388274128,28.301501631957795,-37.52107510087586,9.212141698989797,20.61413160003271,3.809449298,3.362964496,3.586206897
-172152.59757377664,37771.62475971999,-28242.29965727524,4981.912067224215,3171.1217401205117,-12579.303577308941,-147.0685513547395,472.10399030310526,-259.5132596641734,12.989799047731948,-10.149301950089281,-40.556079546339824,9.355560894161668,2.137035504,1.690550702,1.913793103
-26583.5577948773,-36651.06543421774,-3830.566155434158,438.72540407944757,338.6251101858323,759.8184224999288,7893.891358902299,-324.42463000212456,-25.10801632915615,-41.94673972384285,11.026587407197063,6.257788988898895,-0.5154023239929596,4.329362543,3.770637457,4.05
-178650.8719795676,11062.86783375381,-15292.766710479227,-2099.0966993446114,-1327.040045268863,2585.581610963544,-6075.260097746999,-533.9472399872284,-119.90762392134917,1.0266131998036712,29.551542070369717,14.103338926412802,5.873358945707564,3.348464581,2.85843197,3.103448276
-178608.71097964683,11062.663455784363,-15284.681606687296,-2097.135890019172,-1327.5456114847693,2583.9536932972414,-6084.3850321583905,-531.2696258732475,-233.41025980459887,9.17063493700638,-9.635572432845164,14.663916538945209,5.614925908074971,3.430356437,3.002976896,3.216666667
-169722.03455831646,-13433.490739748266,17659.610353131906,30159.948972786133,8302.286396112759,32.45919688320802,-4641.716924840125,-504.7055503997029,-264.18882996171135,36.93804256599921,-7.428357514791426,-15.064522138189332,-1.9657193930956958,3.12457995,2.57542005,2.85
-26576.707464700725,-36651.45092160531,-3828.9450625180116,439.16115583139833,338.51753964308784,759.5435675292067,7892.070411739852,-323.5797512033872,-59.151254249853025,-37.161119087496736,42.45581953468976,15.022663633330763,-1.0152222771467463,4.225768921,3.636300045,3.931034483
-133621.51855550037,-15741.948813769075,-886.0939702987922,1253.6319354801424,-472.51593519238946,1375.416490871346,-2469.263725596011,-478.2506153041428,22.36010707738929,-9.532912867313593,26.421878611489063,13.603956669188555,-3.6819617436344365,3.574117983,3.046571672,3.310344828
-209904.49442154253,-10536.717689978566,18576.19726396369,5627.119760526574,-800.2962380504994,-481.8218730203457,-16443.371874303593,-690.30049341054,-252.69908018527704,-9.16048526829368,-29.135327313114328,16.852588227076414,-7.4553273620920635,3.16710629,2.73289371,2.95
99683.43760109121,-42300.423726822446,14245.533031396248,60981.89587161587,21091.367795957976,-2400.064229556923,19193.186418993457,-181.43319893595245,86.29455635983712,102.26950382705753,-51.31003987866808,114.28897716743853,50.373306789794675,2.241733096,1.758266904,2.0
593669.3936262797,38771.48423230002,-18411.513963217716,51530.72433377819,15567.617637467796,-11453.930146870602,-18307.428344635922,13.285176311086976,67.04207559504087,15.922490990242041,9.820093948570188,34.651333829169225,-0.21289099263900255,2.156586714,1.73996501,1.948275862
-163371.80213962417,21798.278434605585,-32194.503462539935,-5952.8680976313435,-1586.6057813308696,4125.138040600636,-871.0962610529388,-451.03342975798466,-224.60216984317867,16.98033179581886,-22.735868370939386,7.320283651952017,9.838497243124175,3.421011653,2.986395754,3.203703704
386217.68630594574,-37229.05160606604,2618.1994183548272,603.0517451831016,-1103.792426418374,-8133.750324520128,-9036.468176120878,266.7389531201784,164.07228525114544,48.07683603160253,14.827340707696745,6.001363075059154,-7.30680335613521,2.692561138,1.950296004,2.321428571
-88041.57726270011,7414.188617750509,-34175.46558775619,-6403.600322374277,-1151.1998484861124,4006.630758978526,6196.011654332531,-347.7228541635908,-152.87340004924218,21.798758200892657,28.43327930351834,15.627389802048043,8.303504590354589,3.94604759,3.313211669,3.62962963
309437.32018537517,89263.16899558516,43007.211732148935,496.2868214255319,-156.34319356128003,-19288.127176016274,2063.133315179765,239.13091331259054,-297.3934015968725,-72.48412363546794,-25.29054886683358,150.35766147449976,-19.57949048871221,1.377270849,1.056062484,1.216666667
-180571.34847091234,45568.32806151444,-21891.498100982164,-4222.671994412108,13673.69487038842,-5131.278872553515,-839.6712968923196,468.7272357403506,404.9567115691102,155.12196864092394,-17.288082462743034,15.045685553928912,-7.062483877556004,1.592996662,1.240336671,1.416666667
240152.0435078191,-53137.786292838035,-3295.738328844486,-92.14336902732376,443.1035543545941,-3671.63409958185,8301.207190005809,-393.6819412529534,262.75358473021777,74.35042584898706,18.123303719513196,17.521006220362136,-13.747821488431216,3.469450144,2.923406999,3.196428571
444428.5558834333,-12702.360080300805,-30147.79783465276,-6991.559326821937,-1915.4145911830553,-5885.682971936098,-1854.8103191976516,-635.512764390165,157.40288054827175,57.121687806499914,-19.386770836441936,-1.6424034581649103,4.303573298722262,4.119839898,3.472752695,3.796296296
52139.936796535585,-9887.385123787393,-35769.55001414448,-7059.316898387992,-690.7202763212025,2377.961987409589,12627.966801173212,-275.20756701950285,-42.8920381799957,-34.00780154261501,11.943581215722144,0.46056845771779953,12.280958033763737,4.655644914,4.137458535,4.396551724
330019.0874088996,-2390.321083035419,3730.501430414103,-6352.709710334909,-55747.33795461231,15132.12761567241,7696.058785712321,-419.2541508005666,-204.73227141872323,8.41896678219816,-23.13841711114795,-28.97605840542598,-0.4600977917656328,4.717505416,4.282494584,4.5
11216.352421594613,-23418.286076153156,-19904.383547334666,-3326.8899592737025,-159.7531986579884,1621.3306183993732,10462.343616715822,-295.476719871327,-51.220272302535,-36.960476616718864,-7.3798167736760885,0.897638753390738,5.912139647873307,4.364099225,3.778757918,4.071428571
9555.796908238915,-23600.724802687648,-19966.818868024355,-3333.9196351852247,-142.0798576610033,1671.243665569953,10658.285895667148,-293.31063179574596,17.40438467451575,-43.295021051358766,-8.062355120581389,2.5863364965125752,6.584745712473088,3.431346944,2.747224484,3.089285714
435792.43342672393,85548.54065771624,20471.538438490672,14374.157935839114,280.2058310667498,39364.37307034198,-3719.290947507684,390.6348110873319,302.8172133703825,-257.70421727621755,53.874557756982945,81.07757789955218,-19.76235666444002,1.363997599,1.102669068,1.233333333
-102559.46708534396,-3239.4872116981937,-17240.127911682786,-2545.7015760439767,-900.2663419025108,2439.497711488827,882.9946881069145,568.3023886467762,-115.81654089039569,11.45619368547147,53.28410655687775,15.250997950495737,1.8531810880699036,3.857237033,3.384142278,3.620689655
216089.48208071644,-23656.94236143987,20048.952872206944,-33869.248497493456,38890.543618746546,23529.52356084013,4136.746243540243,-372.5111937529914,26.86307515122637,57.6578593320696,38.77096863493216,7.745288504590587,8.539323073823061,2.986568337,2.293431663,2.64
-196314.94908131598,9595.508776277939,3161.7653853085376,17493.760749667053,4146.381794015066,833.486699916481,-10676.25915849348,-607.6863165641694,-228.03863889887816,23.856263357955715,-23.092906186372147,-14.759624338794787,1.5224829191812865,3.319639376,2.7838089,3.051724138
99227.65415197522,-4755.525827243181,-33862.494215333194,-6835.916160388139,-1189.5456986259235,935.8738712843437,7030.301689272411,609.4672945032924,138.35032382732285,-64.347158850112,-7.553299536020192,-12.157825233043342,11.222043521649471,4.386792309,3.909503987,4.148148148
344064.3178804672,22136.99694881867,46198.86596276793,-36004.34865211584,-17609.995609035996,39153.56283517936,-8098.219923997536,394.54886482914327,-434.39764394278075,-80.65005290297619,42.200171068663664,-51.1354533529999,-7.420633562553034,3.075559963,2.385978499,2.730769231
-48589.140470190294,-48122.91316287437,12805.278004868744,4261.973145525491,668.7992030794297,-578.9998940271096,3466.4788485306444,610.4194372237149,-43.99335346162136,-46.764780319012964,13.365235273523927,4.852627376502247,-7.184716790359281,3.799760206,3.165757036,3.482758621
-166880.55042359012,30994.275163914608,-30775.682622413293,9759.988005768697,3638.324367451986,3951.880762574954,-112.26104296584053,554.1667178060336,-183.44116163288507,39.91476291837573,-13.680846028452931,-22.043396408644387,11.934382741857831,3.523768328,2.976231672,3.25
-184052.13990181385,19156.95157361585,-9777.272752282524,-2871.8654300375174,-16308.653475035439,8076.325763280152,-4610.203023846912,-505.3823183890193,-143.59977273614,-10.097378562596253,-8.248002403109227,14.303306950929956,-0.9701795634628275,3.28166657,2.785000097,3.033333333
-170157.87200199743,-15009.352833638794,24267.122355161842,3818.4732466564915,-23867.42996874438,8942.576401372478,-3805.393922528505,-479.759977626119,-147.18345802237462,16.795026820402697,-1.7739013253317217,0.8064359008697121,-12.859875259349,2.790403103,2.276263564,2.533333333
-182389.01502354728,45316.29406605396,-22849.53732877483,4182.857420048204,-11739.308752691008,-6948.161866914601,2120.7380121334418,-502.04358009712735,478.63658057860573,139.2154206569528,-21.077030874259727,29.931553482349486,13.509057460975502,1.868626477,1.476201109,1.672413793
-102740.1310454273,-3260.8968369164604,-17240.388383106805,-2545.415784541492,-898.1551503660876,2443.771138859436,903.6443111187455,564.947203507517,32.15753841839265,-5.4118186388515435,-3.9200909044024876,-4.206651274842983,3.7382153592425493,3.720526178,3.246140488,3.483333333
-191915.69020242395,27885.889161593517,-8528.711275313563,12819.668571446984,-11036.567994416524,8036.7136406434065,-3312.801346626968,-511.2055008707697,784.4122641271217,-74.77838227674846,26.132624742863822,-33.04750145478385,4.929514365308725,2.518109498,1.948557169,2.233333333
-77647.1300255191,8549.655974164754,-33757.39842326626,-6355.234525824355,-1261.726421419801,3685.2650173062802,4948.850848655393,625.6334578698988,-95.57881019306218,14.08517875951457,10.025177244972834,1.3096927556156006,8.266546688275877,3.923636291,3.335622968,3.62962963
356237.2765391954,-8646.435842463305,22395.155366063147,-2283.4749004123746,-55927.04339150941,12311.989193696056,-2476.966342429993,397.7494867254732,-6.625599319890109,-27.837099082994495,1.7133471217134897,-7.817766408133939,5.97371428531116,2.486585659,1.977700056,2.232142857
-156359.61151131234,-27291.713320727664,15718.158086640628,5072.757504565773,-134.52922290833067,58.97966703949426,-6808.125064964044,456.5535438257506,70.86037921572215,-20.999651931804145,3.4467053786925734,-2.3617067510943093,-6.66088361438543,3.636244181,3.018928233,3.327586207
-155979.93954931005,-27251.677865100548,15730.910987404213,5074.575049129343,-138.7514608945311,48.35510017481734,-6854.922636002911,460.7731197268544,-133.47158155476893,-3.4777620286834785,-14.278669640097112,7.90323294984603,-8.590029419398281,3.462234023,3.020524597,3.24137931
-13707.49704338054,58250.551724472236,20111.226174822477,-697.5644623939745,443.3653528792327,-8291.012199422648,10305.111796286636,537.8525021876379,54.36201876501639,149.38401386030267,3.464659049630068,-20.04424223271862,-40.727758942848816,1.467294188,1.153395467,1.310344828
-111511.39139821591,-4217.331928559438,-17600.554249793127,-2587.4097101641732,-804.975627280618,2716.950172121383,1959.559366244605,-408.75765078078445,-162.2996647936718,13.016135944898666,-18.6788269539008,9.324976617328975,3.006308132302616,3.884859971,3.329425744,3.607142857
-5312.977245128216,36831.282962112,65310.3123106063,6853.463406551051,3371.6306180590186,-13688.685519196524,25364.6057780428,-257.547280767606,-351.01046556761077,17.594109359514572,19.142944174672053,-46.73439235821216,65.97182146328397,1.442300703,1.057699297,1.25
-213707.64668739523,-2212.974981114761,25044.849854822285,-3553.028688106845,9634.634542500575,6831.152886313825,-17898.340631330582,303.19466752025613,-99.33587148169936,-6.245377723580206,15.154133143156109,-8.535535031967195,-6.667798934281166,2.576073139,2.123926861,2.35
-161757.64749986108,21975.321307285918,-32128.94291774626,-5945.490945369533,-1604.222556811921,4071.5312182267953,-1078.9381302968798,543.9212534409244,-211.251918268147,17.874600966280216,3.223959860985886,5.462228187286642,8.87978689712872,3.312221095,2.887778905,3.1
-77373.06945264204,-51259.12032247928,11640.21733824233,4125.327942557271,974.0574356792087,303.7065781376973,6896.116761211371,-321.6948942666621,-32.271032692722976,-41.919852190607294,13.83573334642391,13.627663897251932,-7.200706262285002,2.728559181,2.057155105,2.392857143
-101098.87213979197,6926.486666837617,47846.555276967636,-32033.438752514307,-11236.313187072114,-8964.161389949588,5658.712009568439,504.5003645792943,293.123442834626,25.489091769768216,47.13377558129739,-51.33254765359533,-45.60745019406994,1.424230754,1.075769246,1.25
234048.40473543818,-62878.926838941894,13983.423873550591,3807.0111722438023,604.8325400245722,-5495.357314085435,1986.8032729191716,506.81492615388055,128.0454072004858,75.83231702400985,-8.696984620240785,8.356909962666721,-17.279993603355113,4.392735837,3.814160715,4.103448276
-209627.37297721815,-10505.760635606237,18585.645417005715,5628.075747261377,-803.2589349860175,-490.0582568843924,-16475.683550322297,-690.6710429257503,-263.9282367415959,-6.156374714619464,-3.224191055137573,20.980100499642734,-5.622994240442812,3.060916712,2.639083288,2.85
43566.18165511445,3740.3625775691985,-14774.153173959694,35625.04043198754,12291.00825522552,-46.98797273289816,7457.201436954763,628.9251308677731,-216.30716706231738,-21.939105875138967,56.21511237163921,-38.912779286153615,16.14421040657385,4.625796982,4.159917303,4.392857143
634664.4833016021,8022.255790935067,-22450.53590118035,-6087.790261845104,-3929.754471729097,-11695.96424410989,-24425.389754913915,-82.45090962010698,240.03245793772476,-0.5927046840013224,-16.806207887389334,-3.884365399467826,5.855259637875441,2.694792401,1.945207599,2.32
317597.83088975464,-3485.164519699653,6551.012843513318,-37332.04498526168,37717.59782069694,22447.37314363659,-849.4283033971832,-489.06312043564094,-129.08718306944237,57.50865764045932,12.632660667242364,-4.910587882767406,-5.246991710075067,2.746840825,2.218676416,2.482758621
-110981.10054968385,32011.896479447925,-28211.923480804628,11028.350826456988,6547.449936488536,-22466.145051317846,8402.593631113934,-469.4875989986495,607.9741651697585,-116.60766622744056,39.75473016137486,-12.206290736904855,3.040298789999413,1.513780279,1.186219721,1.35
10855.216251976,-32573.670933483678,-2311.6733309195497,617.2641883121461,-58.221278174169434,-387.5326440797929,3436.95453519238,586.94163539776,-14.764742295127665,-50.14313639047347,33.387024102472125,2.0004463429194947,-0.5503620874124365,4.371789143,3.869590168,4.120689655
176344.484468376,-1831.1631625830175,41623.89831047257,27684.468121691138,58461.08654787932,21728.640333683314,2952.3000312612603,605.6545502536145,-345.611954442523,-35.080505397579124,29.12150706420881,-71.15008193645856,17.15857769151458,1.965763382,1.498522332,1.732142857
-53392.24618411097,-18012.320848377058,11421.450224733122,-22287.368028365043,26262.639508326673,19340.516014074412,6372.142721580736,-313.12896303551196,947.8735155263612,-175.993998030661,-214.51618619374318,-52.98816300622186,20.746452229853862,1.868626477,1.476201109,1.672413793
-190106.4398123921,695.2418077839002,1854.4766887904884,1793.5134807794243,-1108.1538674192698,915.4386237068273,-11788.662119720251,377.9786295690891,-230.92866894224187,-0.32218525026104305,-12.695290964783958,7.739151462358004,-2.111434929655916,3.448905722,2.930404623,3.189655172
-199001.3953729736,7083.478348272469,4253.352899396674,-3001.6457299083404,-1536.1411062196357,-15509.460153443275,-11386.997057472923,282.0064380978668,592.7121662237382,-111.66428564435621,10.000387816559776,-38.06743093607005,-0.8772819100628325,1.362669765,1.137330235,1.25
104026.95410753023,-45195.95266948052,29712.556585772847,445.4723605482715,-53158.88612358013,18008.00613653744,20423.068888393667,-126.26330279989796,-120.00166034153534,29.724734478565132,-32.3996281694167,3.208136361127898,-15.500474980710107,3.576319397,2.84034727,3.208333333
389190.72284239816,48615.378784340355,-2411.597529522683,16896.89791312186,55914.667861033835,21263.711932756265,-1180.871931916195,-540.5816911036458,-381.11892067158044,-52.30876714626751,26.99961596305847,-30.26881505496218,29.856967641330986,3.95457961,3.30467965,3.62962963
97204.74851089483,-4979.347650117298,-33942.184207793056,-6844.768339544494,-1163.1774161852027,995.1747963914165,7270.813269591536,612.1652701283442,232.95937865478166,-76.46632894316897,-15.306174810995712,14.88481855403005,-1.8249115432706446,3.002162168,2.354980689,2.678571429
-51096.59293513654,-48395.26188262552,12707.192109726995,4250.245137720426,695.556869029268,-503.4697267279792,3765.1165634506206,611.5220656852234,149.40763352213315,-65.57867657815507,-5.661759080636654,-1.4376703074740016,-4.827521999715672,2.501572021,1.9811866,2.24137931
232965.8757405064,-62995.37501995598,13937.367352878218,3801.292839921054,616.2979909418441,-5462.143193897857,2116.375569290817,508.7871307920353,150.859211869967,74.6662175827286,2.894436680608334,10.625347661157983,-16.550771181987724,4.400800178,3.806096374,4.103448276
-156881.11424114933,-27348.84334294223,15694.266962924425,5070.044630971307,-129.14398535935598,75.65964162082717,-6747.04224604485,461.2032572445456,-64.94516926474715,-9.416523252040324,-14.450567051061512,7.505541351999309,-5.752180179602761,3.432505962,2.867494038,3.15
-182427.4743251619,17999.63258284365,-12689.932056567306,-6868.314591549615,-1810.60775693093,-13996.505640982587,-6308.2392722013565,379.3909253123788,-194.80993760982733,-28.11078562786985,4.266224834213654,-14.390402569398432,-0.26092454446885,3.014959093,2.449326621,2.732142857
-163813.62765336706,21749.16646326848,-32209.15631909813,-5954.380185909483,-1581.8663141073287,4138.081483599735,-819.2645207429156,-450.8896051613086,-176.29643727216444,9.546024158678518,-8.84663692818032,33.530766523448015,-4.964080165452281,3.551922047,3.103250367,3.327586207
446900.3969938462,-12433.825912072189,-30047.306096160544,-6979.59763443741,-1941.6121556189053,-5961.056783816212,-2148.57703745175,-640.4610525318658,121.89868659506651,59.84698999286522,-22.599379461347297,-4.813773552664965,5.19433421868685,4.751477668,4.284236618,4.517857143
-162126.59825933375,-27921.841200338262,15479.956809281139,5045.304908306515,-73.20762136680844,240.6013190997435,-6109.3536508578045,-522.7156068802042,-180.7500719597972,1.9207609946048334,-4.0351164895835865,19.61285419540785,-7.8743164704201565,3.380332715,2.964494871,3.172413793
-26717.798145921075,-36667.711029890794,-3831.785987852271,438.9988270136114,340.0749133588236,763.384579723712,7908.284908054627,-324.3964695021462,-13.540115040030567,-42.25975695351791,28.036769705995958,9.88070094908199,-1.529962018111272,4.373132173,3.780713981,4.076923077
-133309.22184593457,-391.2137909853576,1612.3835811245267,26405.457462715738,7818.673712392996,922.008341447151,-1956.0858293167569,521.6705930260982,-117.73281946668054,28.93544214503154,2.962201759944199,-31.22182189329636,4.708345077918764,3.669138913,3.145675902,3.407407407
-224695.900335193,12602.154994221573,33152.34357549848,-9109.307895661612,-5791.288493951815,-4210.665215129063,-16215.878400345704,238.8516140772838,467.4668927515786,125.22359654501584,9.303360402096375,-25.58612130964434,62.295551694956956,1.659640274,1.271394209,1.465517241
-112286.88048184244,-10143.051270092548,28099.825686459688,40923.78622585446,-22708.151623864218,13738.455208473879,13930.237848378545,-223.1353245294005,703.6857018031803,-142.79002166575683,67.54557595242636,-69.34944769113959,-33.058791852663575,1.786571514,1.313428486,1.55
-132848.52508760942,-15660.23490578682,-854.9481043551006,1257.8418659100932,-480.8777153142169,1352.482671062986,-2563.5627251399437,-475.28850607964137,-172.00899598093767,6.8704792568548365,-4.3241119233592755,15.588587099137882,-3.03437585314225,3.846189416,3.296667727,3.571428571
