fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,fe-94,fe-95,fe-96,fe-97,fe-98,fe-99,fe-100,fe-101,fe-102,fe-103,fe-104,fe-105,fe-106,fe-107,fe-108,fe-109,fe-110,fe-111,fe-112,fe-113,fe-114,CIHigh,CILow,MOS
-96471.00174229169,20285.016700989636,-25410.00676565008,-7633.307763182663,-24941.318047789682,12721.709091305605,8548.169920031793,-301.5012528425158,-210.28209548231513,42.33793566192437,-2.3703887161738715,5.430859638110829,-0.36447621826744964,-0.800009039920973,3.688072901083187,7.728801997326504,1.4801301801087816,15.028038612547633,-0.9939014329058008,9.482739239404022,-23.996270015227,4.90134430936565,-16.451108576137827,-7.032567726650799,-4.145897714057377,5.969337579956685,5.313060764564567,1.4083178481741165,-3.0342247228602837,2.4075344316800966,8.09909741743905,0.1469567482179999,0.46942544794079466,-4.656155468267952,5.794130611465112,5.084001835821515,4.361626787939416,-2.0042352637284924,1.4395535841401568,-3.300863374221858,0.7446060575313482,3.361998356901859,6.574766179345032,1.03097114245743,-1.104415510817579,2.5755772458580166,-4.278948112126808,0.8454140109623196,3.714153294544398,-0.7798036286127631,3.937824350359132,-0.6163291290902184,-2.138343063489194,5.618448248402168,2.5889953716501184,-3.9784849757524445,1.6894735172182263,-2.4100205209005137,2.0124574169739984,1.6582109019820486,2.831134648584605,0.3902477964511152,-0.05103431504821654,-1.7761597357778958,0.3566609757879755,-1.6525828273450434,-1.128964118265771,-0.2601807742721106,1.0460771969859775,-0.719579036086878,0.9607231578736781,-1.6013347434386045,-0.3053771207371785,-0.42687123830130536,-2.426765867697025,1.4801193260193217,-0.2235397330444734,-0.2536109502459087,1.4707294958933725,-0.407832096293688,0.41391340252455083,0.0356665326488345,-0.19380818570666727,0.563825027196632,-1.0060462121170006,0.7722100651552433,0.09605297659482231,0.3266342195497595,0.2219398212985204,-0.8770125180666318,0.045209128991542134,0.33899644406337887,-0.3020305196906991,-0.4721043474939874,-0.34427671397764575,0.388953354005291,-0.34408089461025954,0.13473685328312698,-0.002678538499557486,0.12821038606049756,0.03262917914427168,-0.13820406085024445,0.1499150618742003,-0.003666342349043031,0.30000840667269457,0.2084267970196969,0.08664448009074242,0.13615840271172971,-0.10858611725051716,0.11394798186253216,0.035990922386494116,-0.026152796639843563,-0.13857219492855752,-0.030009266964870353,3.824198457,3.329647696,3.576923077
-190899.2439090157,610.2798563107765,1825.2229904363353,1789.7435154970537,-1099.544926998746,938.606505482706,-11692.763481911126,374.4202958934802,-13.665976903567865,-20.577049616783324,3.548500304666127,5.221299616579867,-2.2508080327157773,8.796475202703773,-10.588666975547582,-9.526729608409847,10.432984765411375,4.432457251660052,-6.258055087511016,-4.426203751342207,1.1904634959900353,14.891150466131492,3.233719857831259,-2.862012483052989,1.9922862867085478,2.391853990613267,-1.6892071254283063,0.08909541734691562,0.6726207155266071,-4.593137538205819,2.9570533534888743,-0.6480123015896088,-1.2260177049014456,4.615032962976822,2.1997665146651713,2.3313955791404353,-1.271823776111145,-1.8501164409662776,-1.6453249170719513,0.7790553111133944,-0.7113398201607015,-2.77117158927503,-3.3535176758415695,2.745829238101229,2.1422273051208967,-0.9669162372505257,0.2989256467837012,4.391632686229226,-2.7887134329223415,-1.913042764120694,1.4786505008998652,5.901467930567157,-0.47360235342484275,-0.5396144712289771,7.71424378380733,3.8228232377750078,3.424419307656687,2.2088937500759456,-3.0664782217205553,2.740386716131998,-0.6802784862105276,-1.3067326534707866,-0.7507102897436246,1.980172311010539,0.5591433832448969,-0.9521930814947273,-0.046567538931819245,-1.5428159142879918,-0.7280106363652239,-3.5038715938530456,-0.2362511360294592,-1.4961730711496963,-0.26352027405587675,-0.29298204099867153,1.5031631411375468,-0.8179959715110198,0.1937212035069911,0.7703234465489411,0.889544205177796,-1.4819306941888213,0.8476015933793944,-1.2157668396433177,0.6471248187188786,-0.0932295450899579,0.23570089602914232,-0.42973575564280253,0.061184050921395255,1.0360768989811031,-0.19819093822692332,0.1227117928970424,0.11196747049232193,-0.33576877918946213,-0.19670155847233156,-0.13585940516348133,-0.589095708988917,-0.28249058256133397,0.32385462137868787,-0.10865567019514982,0.05323036073583932,0.04333838871617421,0.11069763393760154,0.19753192380619175,0.04844557587545927,0.047678735140901776,-0.007628522414815222,0.20608097001764925,-0.11430983805875664,0.118154651295268,-0.2773121673172057,0.039918782681514574,-0.05163637181912678,-0.18580752967767203,-0.21786322450149218,-0.09553927388434348,3.257015236,2.742984764,3.0
519840.3157679627,-13560.84445009934,-9573.809645649522,-2705.991167456859,-2616.548834204181,-10197.11345998622,-17831.15173246774,72.0208652154754,131.79221857335034,27.667315993883985,-32.72128730500036,-16.276635587145563,1.4223694235022417,10.42874290567879,-8.633628423582508,-2.1027411195981625,1.834147158483713,2.1270773245794863,-2.315408050464827,1.6888534045761796,-3.608801405617076,-1.630688696846335,-5.139481558285131,5.134421426418494,-0.5070597991495815,1.3906893719794153,0.017945616150956772,2.3819784273066653,0.05441764305460132,2.4601286022324573,0.45107593091244175,0.16329326679917258,1.218891779177922,-2.3202727195566406,-0.8881172388250717,-0.13470817182607617,-2.408287522890011,0.21625815101392187,0.44874542102365583,-1.1732739763600248,1.2947886602782757,-0.2574344281845367,0.2882198964940001,1.0021662604044668,0.6321933865844909,1.1515379717183871,0.23365228152243483,-0.27676923419937133,0.8832366750199122,1.1261644821066876,-0.552886361782694,0.13549073902218176,0.3529173111947511,-1.7381608672871922,0.5793500689012168,-0.15650821476224108,1.3588303585658423,0.8197269726503595,-1.8521444581608595,0.3485498337208221,-0.3816344575334171,-0.0431862663145243,-1.4260474027570431,-0.23170881977746763,-0.06784833287813066,-0.5352086474164042,0.1869120334134469,0.6711019900780725,-0.05712624752451221,-0.22237480154107264,-0.3841690402716966,0.2683509278548359,-0.13057048812126207,-0.012661597989217108,-0.43552383680378093,0.6472888325486481,0.3159476976829647,-0.057393829706591855,-0.34510087967608155,0.07370830478833622,-0.18519662923642544,-0.1932305556982108,0.2868090295486204,0.12335405904152578,0.24179914372576222,0.23582269126536662,0.03449039610002336,0.080354104984367,0.011585421117508349,0.25313264340382574,0.14712257047964608,0.2637678385702786,-0.161689535357626,-0.30266866728355046,0.49105609557044394,0.13096833529847388,-0.10478040494720685,0.11852005957279517,-0.16065613073202703,0.14504880648468116,0.0674274670006303,0.21549366123934963,-0.12026380106635201,-0.18302843425684082,-0.0623497689213913,-0.10097109480371383,0.048121403163405504,-0.02148189822665992,0.15432888282608548,0.1367577974662619,0.018582850389051258,0.007697825462953549,-0.10449328041968883,-0.016105191608482075,4.581469014,3.989959557,4.285714286
51809.713712738696,-9921.899265425005,-35785.16322192124,-7061.455555444016,-687.2164349687122,2388.225422557351,12668.32936601501,-274.95640629127973,-20.81482810810452,-35.924636225783466,14.692371863127716,1.231787766986781,13.320668161838748,-6.321199367720923,-3.185742950549235,7.218843792391521,1.8191010797706506,-1.127467090753366,1.3977065710480137,3.849041868030754,0.7257649017117861,-4.656814513262936,-1.9173054728954615,-1.191686378625978,1.9510900713146895,-2.6483695034121637,0.2816296104602005,1.181704009169856,-2.2925760437671143,-1.9099505421003744,-1.1614643530568851,-2.195650863876683,2.1761665327232316,1.7605652136559258,1.491912823341447,0.1699625765738491,-0.30744468251227086,3.2820222809451347,-0.09636601175165299,-0.8619394432803703,-0.019423093383056644,1.7436283142992006,0.6264437356481312,1.7051577646193896,1.805470836390224,0.06884620000877124,2.0772827462212486,-0.6699525493277965,-0.11831315290406376,-1.985699839427249,-0.7436937012255557,-0.8284988525858432,0.24899591081869618,-0.4293466183631521,-1.140889897080995,0.9441073962530975,0.5738619637978695,-1.1422483056334694,-0.6156351909101803,-0.03837571479010928,0.08634231996455674,-0.254081061417529,0.9845054276735942,-0.20974640954130006,0.7869112668453067,-0.10842650031625856,0.04651873469780627,0.4531110971642766,-0.7482338348458875,-0.5326688905943366,0.2347031509868062,-0.9369389995367386,0.10107713208156165,-0.5288507793554379,-0.2006126743841279,-0.8522946717753462,-0.05481376165927049,0.08957197956346483,0.11987961488636172,-0.4096532930310491,0.3069229476270615,-0.0631648615328413,-0.7777871546485551,-0.9688568450722723,-0.21160982722849628,0.07317106366144084,-0.423180091635447,0.3393026977280389,-0.37700198631892157,0.5975714485165747,-0.4383840599080261,-0.0856981662696806,-0.6636269893495538,0.2777730902662839,-0.3726541597262042,0.15897946668402216,0.25416860876267816,0.09117247258869655,0.1958215907466345,0.21857798453778976,-0.35730672501808614,-0.5732746178623567,-0.14915642058599507,0.29869587502549566,0.3343696074908173,0.4773470427655256,-0.15612699178548506,-0.06533423645522372,0.01840839721979602,0.11254929873241554,0.056526109844344044,-0.030718649687509654,0.10885561363324717,0.08722182356050946,4.672867535,4.18920143,4.431034483
650895.8927554616,9791.139173858151,-21798.100385055244,-6011.289906149985,-4101.712284666212,-12190.475770455292,-26349.654996957015,-117.94943480233476,134.23409769633605,7.278243134740549,-27.485834076450725,-24.157693204008524,10.229552499171762,16.65309443593165,-12.681794622505434,4.5639114275160395,4.15319945750806,4.572745426241877,-3.0627865258752025,-0.6490324608562605,-3.7286043399411453,-5.615166477168991,-8.345625524800235,5.425034513150259,1.7129634764644543,2.3993785735437907,-0.6832481002386631,4.392605831447768,0.2262169105425681,3.6484097225697747,-0.466627379952235,0.8040156423857996,0.874226665992394,-1.1514054207628093,-2.3649190024762854,1.6481133325133295,-4.725104067404532,2.208394085749238,-0.911088583860472,-2.595670309550375,4.113164571905318,1.5991374726484864,0.050273702063811584,1.5466154139587105,1.7410246723172245,2.4353851801134057,-1.19147514370628,-2.363798632463016,1.687634810600435,-1.154929462379168,-1.0056440237135813,0.4489230488108339,-2.032913807323069,3.0273902858690995,-0.02836660952925764,-1.5585721475627414,0.24173010761878588,-0.2141973846455381,-0.9804719011649718,-0.33460169787432553,-0.6375528556796803,-1.8779785688535897,-1.7429908882805092,-1.5451986318925837,-0.44480818178339115,-1.4632602664794383,0.8334850716417384,0.6928247588872636,-0.5481060381851348,-0.09466631227033805,-0.22866016947799206,-0.09141851020103042,-0.14786875109644348,-0.5507186400347402,-0.13989147153841083,0.2469852773357677,0.41556782492740363,0.5344278987265861,0.011669030566475282,0.663397034620998,-0.18518386533277587,-0.17800997628821075,-0.0035181900229377533,-0.3284153010713872,0.5212904825030612,0.5067599379076899,-0.07670382772350981,0.3288946654727345,-0.1336962633490022,0.9894727250557547,0.14453628019992304,0.020780404132614824,-0.385525103182914,-0.7011534979446846,0.22090740773087333,-0.05607822845938549,-0.13863459680398066,0.09381418780002351,-0.41843224000765744,-0.1453740516076279,0.3060314453224924,0.11480387923436823,-0.2102637419400427,-0.17853591605519414,-0.16417487041187726,-0.11329904902845356,-0.06596172886572631,-0.054321638981639664,0.0451421275436805,-0.06763072934308313,-0.16006477504947017,0.05654300310352686,-0.05762060401781104,-0.05512887604513872,4.804087,4.368326794,4.586206897
-155985.79360999182,-27251.66344712057,15728.837560403268,5074.202109515386,-138.71971717669314,48.819936614804085,-6853.80826011292,461.3674304137638,-156.2761782892702,-1.697439186284065,-19.257780566937463,8.57307627836063,-8.890034866428817,1.845490541695506,-0.7011063519193332,-10.293317458133062,-1.0176650460363994,-0.3312344167502901,-0.10173532305057038,1.381876113154711,-2.1767890336787947,6.88396799859579,2.088640945083157,0.6703744875660559,-2.5999040866264895,-0.788603664818118,-1.1115741631403093,-1.0278024865894773,2.2019621861697023,-0.2783431587034257,2.416477095042243,-0.41079247382825657,-1.5062274768356942,-2.1421290289484656,0.6911415607579549,-1.0438787081839984,0.3276807023754291,-1.5116721824019088,0.5487610868974754,0.07449676766936553,0.6296472679075673,-0.7583020968745622,0.23563939236204878,0.6123383177510222,-2.3609741569359772,-0.12763614965493283,-1.6623802629781468,-0.6082687619050492,1.8068543027381778,1.0611833070173,0.2155400572778718,0.13460172102033235,-1.707841220601711,0.7135684710465122,-0.12677172463402445,-1.2765513720573465,-0.20357696008346246,-1.534102690933398,-0.4082778158131118,-1.4815911784191536,-0.9276384654628482,-0.6741209594357329,-0.0837588128647156,-0.7640078458881309,0.5745150014280509,-0.9139537446549695,-0.029926186833961914,0.33506853073968496,-0.5997150195770975,-0.26175281461094346,-0.396114358938687,-0.03631744314071483,-0.20795033964451204,-0.43020270213084333,0.32172252136810925,0.9473794931526814,0.2319521355916816,0.01880520361909376,-0.07184344844302105,0.42305848275371544,-0.01894997154180237,0.07220923394330636,-0.39159806672752895,0.28985804401900683,-0.1517747635655579,0.43838977606255886,-0.26353157593756577,-0.5381875577814087,-0.037176942164397646,-0.3017735398009059,0.39643053889275387,-0.05594892947802425,0.08123294323703206,0.004975754593241768,0.14295037195955498,-0.3524511292328227,-0.05882826341275035,0.038480319802270437,0.12074764621959679,0.1727175612340082,0.12610044334178255,0.20791622662530676,0.006754822820276609,0.3272728044969783,0.4105022579248549,-0.2844571807221913,0.010591137485654092,-0.2698198843975244,-0.17787712369792874,-0.1817642561983922,0.042144960400520265,0.002130727448798468,-0.13149318766215398,-0.025569261326779148,3.653463529,3.070674402,3.362068966
-8572.136847605525,-16777.303415437596,3720.2476929080326,-11071.45957165619,-1125.2699902355491,-40598.87201190748,4146.316027632557,402.21124994225454,-224.2767646229747,-71.25589112111292,-35.79793447674554,-22.769801982914483,-17.92398843586553,-7.452555308405485,12.188555993906002,4.5562046542922845,-2.071457372324824,3.702320475683429,0.18014172948597154,2.8533886255809158,-10.46260581333732,-3.2450359395183033,-18.030813913572448,11.160711324731803,5.9754184579077325,2.6191507806332037,1.5440404981767053,4.943118482517184,-3.0710103129577484,-3.756552095360665,1.3152888500740851,1.8056473316258623,-0.11025352848958714,0.6747099684752215,4.5877912400957666,0.9550931923512369,-0.11116181211264496,14.301264186332622,1.501631523868698,-1.2378354912110296,-0.926008698870034,-5.911058632353623,2.6103572691182895,-1.506630600250748,-1.307532163560808,9.491634231835606,3.23278614753038,-4.214251172430654,5.399557293892672,-3.905784883146566,0.7652775361687041,-1.3552510620954799,-2.821483906907603,-3.763175110471414,-1.8503931605263446,3.947532231273393,-0.7486316719090728,3.0676944216449464,4.6925201993642105,-1.0081381781954777,3.0390408976828462,-0.3163904509824333,-0.19180648212039556,-1.285807543373886,0.795960124820864,1.0950322975117661,-2.034847090891605,-2.372046042373586,-0.34973284890500284,1.036862789632763,-1.0121173687374019,0.769941225759912,-0.7486724351677868,0.5806387086677557,-1.0660021215533448,-1.5717897335917068,-1.097805949692922,1.179640262989875,0.9253703005105811,-0.5680546236636458,-0.8864811861646127,0.10870364191642837,0.2670332710169755,0.6369983008378491,-0.7128277837640518,0.4987371072532803,-0.3528779684927198,1.0071995548564818,-0.05297181166803433,-0.22891983080761452,0.21672478014091576,-0.2454589458457364,0.3883380982442124,-0.11323151562858441,0.055347178794443494,-0.5482962482214802,0.45313414390645795,-0.09081259455616927,-0.25427856684798716,-0.019219532118168035,0.2972220301333621,0.046401563994202984,-0.08787816287585425,0.2465562512313082,0.037220354851810605,-0.04511416361401456,-0.06537309031244942,-0.07570377699675428,-0.07078853053027181,0.08186023486253792,-0.04712739021821138,-0.014599281725183766,-0.07324610941575455,0.024165519718834936,2.147725643,1.552274357,1.85
-178537.71721144032,11070.300380615548,-15281.928159228632,-2096.792467401843,-1328.304412246638,2581.8477796394304,-6092.918508220826,-531.1698491720094,-245.04798987922308,9.499050756380328,-25.109619036670733,10.451269743214603,4.441364861703603,5.468661438716873,-12.537192513169805,2.0880512532925453,0.8830053179920493,-1.091334616213624,3.4659406285003613,3.2229115402179573,3.586148178087956,3.9399388822840122,3.873227028745529,-3.0566509379767215,0.8017529038825336,4.232157768193438,0.7009818179597277,-0.44424875389355784,1.6785208814666666,-1.503049103518744,0.04865841320832605,-2.7616223742583297,1.5773710267850969,0.3853038215115014,1.5644765384598749,-1.2462171475836699,-0.21029856992987406,2.7192280820647636,-0.1549320231052355,1.064762511191961,-0.7718960591691473,0.9702897941328406,0.20160766274644815,0.4030573639010839,0.5192168482335209,0.4736931617799647,0.515273795465219,0.1336319151285112,0.6044711198470967,0.0050280450075044,-0.7926143883264735,1.1921971100684383,0.44658011806218584,-0.5525170037501865,0.010980925212674996,-0.03317859272514743,0.19762355243695975,0.05177074622528392,-0.5189508186001619,-0.3986615079066573,-0.31539612868157196,0.7134921316935189,-0.14318596706205022,0.6628054603694862,0.07968788469313287,-0.35713095364849323,-0.40544269680659867,0.0735299385294576,-0.1494656030482184,0.2512684491693108,-0.3971056886982314,0.6725933810877702,0.385264527555859,0.2834920889828014,0.12884403494324148,0.7875270397061436,-0.04452727180711891,-0.560607696742749,0.07190990089483836,-0.2321223694298915,-0.22604459637075,-0.2563159440406151,0.7177463420228974,0.31238122748356134,0.37120400037442597,0.2103012134058308,0.07668056348703195,0.20642251526028418,0.23436267018116907,-0.3799322214561796,-0.12973892893125788,0.3473966370558723,0.4454417959854577,0.0713408005947316,0.01001892218558826,0.2052228025686205,-0.001650734362265069,0.160749344973663,-0.12598600488453718,0.045671512137790214,0.17053222786544223,-0.22684831992257498,0.2592425059121557,0.061805564165827886,0.12152165786635656,0.4600314578486932,-0.041892342120772336,-0.2751968778153071,0.0284740383393641,0.02770831281968005,-0.1578621855444954,0.12435115048982011,-0.1263216482864603,-0.011440995069339287,3.394160216,2.89155407,3.142857143
-4587.588432627545,47064.659999527,-11133.250748088787,-2744.8423203437105,37080.50173401886,-19604.60689361918,14047.280940940413,-419.82023410513546,535.5186392602636,-43.30457823504662,13.781650810582514,-18.94661399213067,-43.86425138516222,12.738761183025353,-5.522392010887848,22.93655185968849,-7.377522024162017,-29.941878549270587,-22.869023044713217,-7.159438739341791,1.660799203613283,31.740474531879947,-1.0483561965927153,-27.014539479813077,35.14981951687933,-7.409813872020436,-28.314108314632843,12.421433354362492,33.191583102722454,18.267465144377766,15.210660231727605,-14.819539461836714,-24.999525980625137,9.096357171108073,3.5356216933166085,-10.083974478726464,4.270442311864909,-18.070093215867207,13.787820263851835,-7.845512361216806,19.91618962484048,-0.6296693220805234,10.103844688781804,-1.4092116424610028,-0.048268606698944005,0.031146028452420815,-1.828854393926628,0.8169973533398908,-1.8734623519182556,-4.309875990501655,3.3415645335016535,3.583533357584771,-0.4161296876557299,-0.9192049709562503,0.7941858122218467,-1.151781845929385,0.524682690126628,1.040693577054842,-0.5818395764547154,-0.25997323910080683,0.8314965031889981,0.021422371416165417,-0.05369924781130072,-0.7736941043273704,0.10996687220752381,0.5370328387947828,-0.6332362718738769,0.9269994489074607,0.21732883391427668,0.7092982844730245,-0.13881422016873293,-0.00530209038161757,0.04855013914020483,0.41146194517283574,0.2859889277388062,0.037448795276651785,-0.046203134216019924,0.04740233669162758,-0.06644642445033874,-0.19221148575061572,-0.026416249573959116,0.01399762650149388,0.11463966419897569,0.11845006224653432,0.032636685761076305,0.01590889910731599,-0.12550723230738076,-0.05995166646271004,-0.10730950491984889,-0.047164322709923816,-0.10072116474792071,0.06228668350428976,-0.08811540082698993,0.11573944071966205,0.12473261785136079,0.0023770277138706166,0.0765421677977509,-0.020609188040886645,-0.010541048644363222,-0.04919943307488172,0.061515306126407404,0.006779623406586995,-0.028187745159996887,0.0044350744165243565,0.06448971464338361,-0.0234791286160578,0.03437504466748282,-0.03083538526967116,0.03629746969255117,-0.02838850195626895,0.017654619194990156,0.00983427503113798,0.025942211674574302,0.006097758221605403,1.384178612,1.098580009,1.24137931
-177088.98264742008,11232.900392403397,-15229.40139670095,-2091.6888881736377,-1344.1801453921537,2533.949006172237,-6278.294552055451,463.68408587030433,-209.25129845121307,7.879651850991612,-8.589135918607182,6.817128591658523,3.753507746710834,9.861613745334596,-11.495882741888957,-3.0441357334386137,5.139000116091124,1.2109762392534167,1.6227210066934097,-0.5062864391554768,0.9525717399607763,7.380027011199711,2.8564649996038374,-2.003752637643968,-2.6854184726903108,5.694409400786695,0.07764487570632576,-1.1631806954242647,1.7722949460493,-0.441140222263554,0.9198180616722114,-1.9777287430971415,0.05938796244595776,-1.1625866378145977,1.8679474758438985,1.1406030692814422,0.6460455485986425,0.5577314093123765,-0.07979121874213989,-1.561576001070389,-1.2617989282799698,-1.1848984705032022,-0.8154915405116778,0.6075378399460986,-0.6692426807984363,-0.966632248674754,-0.8992958965811882,0.8400476885646481,2.683971054952662,-1.676012757618209,-0.6305927793460824,1.4583801776140624,-1.8060038921490114,2.0186696538976165,0.76158523753323,-1.3488427480999443,-2.2525335579484715,-0.38053853279091987,0.3534180086973319,-0.12563555415911792,0.021591963635370633,-0.6609591332684928,-0.5156937815831423,1.4193498417225316,-0.8571102710937164,0.16917047231266627,0.6741636459919276,0.08248625111941653,-0.48032640341425337,0.312986334710432,-1.1871018566759053,-0.4341870622667709,0.3480681934890635,0.7159230259523638,0.30185577815885567,0.2254716211298404,-1.237057157634854,-0.29113374607496917,0.020243484177151754,-0.4582296555346071,0.4544815237732901,0.2101769177935973,0.5675504193170807,-0.3445705289139011,-0.5615454566384311,0.5239354635125142,1.1539673835456437,-0.3345512383244097,0.409600291848788,0.447900736877222,0.22235950108074146,0.07730834361949054,-0.2606392904223702,0.5724301020087813,0.021640152488423516,0.46213456393794916,-0.010660485878450731,-0.8234674013032541,-0.6885343249353973,0.28394193057937095,0.5563619948547287,-0.032151554016575705,-0.009627006591604106,0.4420942752239072,-0.06387280622851826,-0.10816509261344885,0.018410932799537535,0.0023630351671319167,-0.22167472245570108,0.0436758315632322,0.006850182107197587,-0.23289694142343575,0.18888203732874365,-0.02265234283773629,3.324814232,2.847599561,3.086206897
