fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,CIHigh,CILow,MOS
-42560.93726866816,-17115.22424664179,9567.332444192427,-1471.2005487710392,-36337.38242754168,14297.31331397068,11842.383212632392,-246.01546254830063,-131.62018843670216,-41.156836130469436,59.86589589417634,7.933220444437992,-6.131089557859327,-6.914932278365286,18.87450546147619,11.833752107973854,-3.876590278575652,2.3982308585945002,-2.9618043621778765,2.55951845,1.976195836,2.267857143
-96939.31772145322,20225.548858060774,-25415.29105191466,-7637.818170149642,-24937.639681804456,12734.038978059321,8601.381425464822,-303.92520055377804,-71.65183882387096,28.30150161146277,-37.521075045454154,9.212141721929706,20.614131643703185,2.1921198475948493,8.179323602575954,-13.100150292475877,-15.626022534632334,5.791756102711245,13.158175928222684,3.809449298,3.362964496,3.586206897
-172152.59757377664,37771.62475972006,-28242.29965727532,4981.912067224252,3171.1217401205436,-12579.303577308943,-147.06855135473552,472.1039903014741,-259.5132596513394,12.989799038323822,-10.149301935098014,-40.55607964732946,9.355560913981103,-7.003357774245923,40.1907208159491,2.859877302808244,-32.082653419098705,7.24538953362829,-8.847735044454911,2.137035504,1.690550702,1.913793103
-26583.5577948773,-36651.06543421782,-3830.5661554341705,438.7254040794513,338.6251101858343,759.8184224999295,7893.89135890223,-324.4246300010056,-25.10801632791453,-41.94673969345873,11.026587390909432,6.257789004481617,-0.5154023250848578,-12.512625932413508,3.0888619213965343,1.5278919120348586,-2.686641181744485,-2.0078351989456626,-1.147776511879776,4.329362543,3.770637457,4.05
-178650.8719795676,11062.867833753828,-15292.766710479273,-2099.0966993446273,-1327.0400452688705,2585.581610963544,-6075.260097746948,-533.9472399853894,-119.90762391541952,1.0266131990617906,29.551542026717954,14.1033389615321,5.873358958149829,5.903912260625525,-14.21889651588428,4.626974287412287,6.140794392874531,-2.708073325790209,-0.29332084465485636,3.348464581,2.85843197,3.103448276
-178608.71097964683,11062.663455784383,-15284.681606687343,-2097.135890019188,-1327.5456114847775,2583.953693297242,-6084.3850321583395,-531.2696258714185,-233.41025979305596,9.170634930365612,-9.635572418612908,14.663916575460433,5.614925919969727,6.107481011457018,-11.972011607390234,3.346679574514975,1.2117897056854683,-2.2858277469710018,3.375161577533308,3.430356437,3.002976896,3.216666667
-169722.03455831646,-13433.490739748298,17659.61035313196,30159.948972786355,8302.286396112815,32.45919688320906,-4641.716924840081,-504.7055503979591,-264.1888299486451,36.93804253924246,-7.428357503818598,-15.064522175702196,-1.9657193972600737,0.6039283576554015,11.874596857963812,-15.247482841339838,-19.37192407188627,-11.372567675194013,-9.065496246412303,3.12457995,2.57542005,2.85
-26576.707464700725,-36651.450921605385,-3828.945062518024,439.1611558314019,338.5175396430892,759.5435675292067,7892.070411739784,-323.5797512022713,-59.15125424692781,-37.16111906057886,42.45581947197731,15.022663670739163,-1.0152222792975543,-14.308533948591807,3.1477351498173083,5.03803082687437,-3.033963313985183,-3.8247646306284415,-3.022938093074923,4.225768921,3.636300045,3.931034483
-133621.51855550037,-15741.948813769106,-886.0939702987953,1253.6319354801522,-472.51593519239464,1375.416490871346,-2469.2637255959903,-478.25061530249303,22.360107076283438,-9.532912860408116,26.421878572460653,13.603956703064167,-3.681961751434822,-1.9349469998627808,-7.034788063912302,-0.836839164963947,3.074820641437049,-4.474524675245034,-1.2227723006878177,3.574117983,3.046571672,3.310344828
-209904.49442154253,-10536.717689978588,18576.197263963746,5627.119760526617,-800.2962380505118,-481.82187302034566,-16443.37187430345,-690.3004934081572,-252.69908017277928,-9.160485261658883,-29.13532727007775,16.85258826904144,-7.455327377886116,3.8356658955896354,-9.039537571397336,-0.22217550771944541,-8.121746513475658,-2.003320331956253,0.85852985554671,3.16710629,2.73289371,2.95
99683.43760109121,-42300.42372682254,14245.533031396293,60981.89587161632,21091.367795958122,-2400.064229556924,19193.186418993297,-181.43319893532492,86.29455635556961,102.269503752978,-51.31003980287701,114.2889774520343,50.37330689651059,62.58948237446741,42.743090209932475,85.96701414833726,64.59479797415264,66.17292648944449,27.123315855535292,2.241733096,1.758266904,2.0
593669.3936262797,38771.48423230009,-18411.513963217767,51530.72433377857,15567.617637467909,-11453.930146870607,-18307.42834463576,13.28517631104878,67.04207559172657,15.922490978704978,9.820093934066037,34.65133391545519,-0.21289099308911463,-12.95553319358862,-13.766890321072305,-4.368874108081332,-8.423274257382019,6.210570549350916,17.071176469539296,2.156586714,1.73996501,1.948275862
-163371.80213962417,21798.278434605625,-32194.503462540033,-5952.868097631388,-1586.6057813308755,4125.138040600636,-871.0962610529348,-451.03342975643505,-224.60216983207175,16.980331783522352,-22.73586833735681,7.320283670180777,9.838497263966337,8.302838309051143,-15.385083597101152,3.628362295020112,3.5136203110124833,-0.8087703515630009,5.154071024990477,3.421011653,2.986395754,3.203703704
386217.68630594574,-37229.05160606612,2618.199418354835,603.0517451831059,-1103.792426418386,-8133.75032452013,-9036.468176120798,266.73895311926344,164.07228524303204,48.07683599677592,14.827340685795761,6.001363090003012,-7.306803371614205,4.8720087998410495,-3.734627726298651,-0.8335883194893672,0.09023057647648854,-4.298371700287885,-8.091120880317515,2.692561138,1.950296004,2.321428571
-88041.57726270011,7414.188617750522,-34175.4655877563,-6403.600322374327,-1151.199848486113,4006.6307589785256,6196.011654332475,-347.7228541623975,-152.87340004168271,21.79875818510602,28.433279261517907,15.627389840962552,8.303504607944863,1.3247317999501453,-12.330249768750644,7.385013211711001,3.487473803406994,-4.011552886999767,1.6533011978208274,3.94604759,3.313211669,3.62962963
309437.32018537517,89263.16899558534,43007.211732149066,496.2868214255365,-156.34319356128313,-19288.127176016274,2063.133315179754,239.13091331176685,-297.3934015821646,-72.48412358296542,-25.29054882947602,150.3576618489104,-19.5794905301913,-37.178245921229575,5.553228371405038,-47.05231149360851,-15.332264660024443,30.500426639766502,51.283470702560415,1.377270849,1.056062484,1.216666667
-180571.34847091234,45568.328061514534,-21891.49810098223,-4222.671994412137,13673.694870388537,-5131.278872553517,-839.67129689231,468.7272357387334,404.9567115490832,155.12196852856246,-17.288082437206906,15.045685591394545,-7.062483892518557,-4.832654346688677,33.50509678249026,3.5747285083832705,-14.518811388070255,-26.50412328432824,-3.825242599264008,1.592996662,1.240336671,1.416666667
240152.0435078191,-53137.786292838144,-3295.7383288444976,-92.143369027324,443.1035543545963,-3671.634099581851,8301.20719000574,-393.6819412515936,262.7535847172235,74.35042579513143,18.123303692742947,17.521006263991563,-13.747821517556003,-7.214919803343037,-7.9723124256194335,-4.66238192863022,-2.8254659096110193,-9.223951559058007,-4.2232067506870035,3.469450144,2.923406999,3.196428571
444428.5558834333,-12702.360080300834,-30147.79783465285,-6991.559326821991,-1915.414591183064,-5885.682971936099,-1854.8103191976356,-635.5127643879733,157.4028805404873,57.12168776512486,-19.38677080780562,-1.642403462254682,4.303573307839191,-0.16659480784552047,-12.300207629605678,3.241869773290198,0.6979947951528093,-2.0635176473596735,1.050030017543769,4.119839898,3.472752695,3.796296296
52139.936796535585,-9887.385123787415,-35769.550014144595,-7059.316898388045,-690.7202763212006,2377.961987409589,12627.9668011731,-275.20756701855817,-42.892038177875285,-34.00780151797936,11.94358119807931,0.4605684588649133,12.280958059780492,-7.314585135207057,-3.580648732412463,7.387276944153224,1.453593341197447,-0.7231807447330242,0.8042541629954737,4.655644914,4.137458535,4.396551724
330019.0874088996,-2390.3210830354174,3730.5014304141137,-6352.70971033497,-55747.33795461276,15132.12761567242,7696.058785712237,-419.2541507991321,-204.73227140859996,8.418966776105668,-23.138417076971706,-28.976058477579592,-0.46009779274155793,4.137727732468507,21.56082372909456,5.0185645155197935,7.132313730948797,-5.022992593644698,10.359531057335992,4.717505416,4.282494584,4.5
11216.352421594613,-23418.286076153207,-19904.38354733473,-3326.889959273728,-159.75319865798596,1621.3306183993732,10462.343616715729,-295.4767198703103,-51.220272300002364,-36.96047658994548,-7.3798167627755955,0.8976387556261091,5.912139660397952,-9.829333321942695,-0.09614552302950323,3.057487071014896,-1.5617285535848238,-0.453432616008492,1.0159329706942117,4.364099225,3.778757918,4.071428571
9555.796908238915,-23600.724802687695,-19966.818868024417,-3333.9196351852493,-142.07985766100074,1671.243665569953,10658.285895667053,-293.3106317947363,17.404384673654572,-43.29502101999715,-8.06235510867265,2.5863365029529994,6.58474572642265,-9.359132409454443,0.40085776943052304,1.905522850752499,-2.7339993081378435,-1.7899023344239107,-0.5873728270115971,3.431346944,2.747224484,3.089285714
435792.43342672393,85548.54065771642,20471.538438490734,14374.157935839215,280.2058310667522,39364.37307034198,-3719.2909475076644,390.6348110859858,302.8172133554063,-257.7042170895519,53.87455767740426,81.07757810144588,-19.762356706306367,-76.43050253233179,25.520209665942478,-3.7040867919808136,-17.72667611709542,-12.06313552946736,-20.31354509366094,1.363997599,1.102669068,1.233333333
-102559.46708534396,-3239.487211698202,-17240.12791168284,-2545.701576043996,-900.2663419025142,2439.497711488827,882.9946881069054,568.3023886448135,-115.81654088466821,11.456193677174168,53.284106478170415,15.250997988472774,1.8531810919956477,1.8224296610044655,-7.047652958339455,1.4162843432287964,5.861717449995859,-2.874550511011633,-2.121486585972144,3.857237033,3.384142278,3.620689655
216089.48208071644,-23656.942361439917,20048.95287220701,-33869.248497493696,38890.54361874686,23529.52356084013,4136.746243540208,-372.5111937517031,26.863075149898496,57.6578592903044,38.77096857766305,7.745288523877246,8.53932309191367,-5.786162865765003,9.03347205393999,-9.763316962493459,-32.280307255635336,-1.416646479139571,-9.45889622958367,2.986568337,2.293431663,2.64
-196314.94908131598,9595.508776277955,3161.7653853085485,17493.76074966718,4146.381794015092,833.4866999164816,-10676.259158493385,-607.6863165620725,-228.03863888760014,23.856263340675795,-23.092906152261293,-14.759624375548217,1.522482922406344,8.520770887212871,9.268632212193742,-18.457039500454105,-20.85106654213804,-8.267817190802436,-16.421576441423106,3.319639376,2.7838089,3.051724138
99227.65415197522,-4755.525827243194,-33862.4942153333,-6835.916160388191,-1189.545698625925,935.8738712843449,7030.301689272347,609.4672945011885,138.35032382048027,-64.34715880350215,-7.553299524863111,-12.157825263317834,11.22204354542333,-0.7509047838487068,-4.7889815564533444,-4.024539187030406,6.100150171124508,3.514310070346633,0.046386544026804304,4.386792309,3.909503987,4.148148148
344064.3178804672,22136.996948818727,46198.865962768075,-36004.3486521161,-17609.995609036137,39153.562835179364,-8098.219923997482,394.54886482777715,-434.39764392129837,-80.65005284455557,42.200171006328105,-51.1354534803333,-7.420633578274036,10.302442386816912,37.271415822728166,7.884802293796496,8.22866767416329,17.867407111540086,-17.836282321624196,3.075559963,2.385978499,2.730769231
-48589.140470190294,-48122.91316287447,12805.278004868782,4261.973145525524,668.7992030794287,-578.9998940271088,3466.4788485306167,610.4194372216125,-43.99335345944523,-46.764780285141,13.365235253782537,4.852627388585733,-7.184716805579674,-9.390005848648912,7.838120001386364,-6.674207767904309,-2.117909050128807,-0.5824085033105293,-3.470559133667131,3.799760206,3.165757036,3.482758621
-166880.55042359012,30994.275163914663,-30775.682622413384,9759.98800576877,3638.324367452019,3951.880762574953,-112.26104296584182,554.1667178041182,-183.4411616238133,39.91476288946534,-13.68084600824529,-22.043396463535203,11.934382767140223,16.674211385199794,5.217261569559125,-21.661481264852572,-14.838501975960323,-6.320480949835,-15.442719165732361,3.523768328,2.976231672,3.25
-184052.13990181385,19156.95157361589,-9777.272752282557,-2871.8654300375424,-16308.653475035566,8076.325763280155,-4610.203023846879,-505.3823183872827,-143.59977272903936,-10.097378555279318,-8.24800239092665,14.303306986547506,-0.970179565517959,-6.599778409845658,4.583223191854646,6.3709599372679095,-3.723352504251102,20.560114244105357,-2.9539292315924612,3.28166657,2.785000097,3.033333333
-170157.87200199743,-15009.352833638819,24267.12235516191,3818.473246656515,-23867.429968744582,8942.576401372482,-3805.3939225284776,-479.75997762446804,-147.18345801509625,16.79502680823928,-1.773901322711963,0.8064359028781186,-12.859875286592516,-1.6589039829022474,9.037074209563103,-1.4049218364356006,-1.144085611744095,12.920733736035995,-1.8761692774840524,2.790403103,2.276263564,2.533333333
-182389.01502354728,45316.29406605405,-22849.5373287749,4182.857420048231,-11739.308752691099,-6948.161866914601,2120.7380121334213,-502.0435800954008,478.6365805549339,139.21542055611587,-21.077030843127485,29.931553556883564,13.50905748959386,-25.618146911119613,41.321912100339325,-30.814297501805406,-67.61307610251404,14.725430217326933,-11.11966360356513,1.868626477,1.476201109,1.672413793
-102740.1310454273,-3260.89683691647,-17240.38838310686,-2545.4157845415116,-898.1551503660913,2443.771138859436,903.6443111187359,564.9472035055668,32.157538416802005,-5.411818634931128,-3.9200908986121754,-4.206651285318018,3.7382153671618217,6.28550908326947,-10.894706846796755,-7.559052250614977,9.189933683780996,2.489600436229398,0.9871596373637697,3.720526178,3.246140488,3.483333333
-191915.69020242395,27885.889161593575,-8528.711275313588,12819.668571447075,-11036.567994416613,8036.7136406434065,-3312.801346626944,-511.2055008690056,784.4122640883278,-74.77838222258276,26.132624704262877,-33.04750153707598,4.929514375752363,3.9173401246189488,6.278200979624665,-35.185151254214674,9.355575813090665,30.58835865123326,-45.784526846518894,2.518109498,1.948557169,2.233333333
-77647.1300255191,8549.655974164769,-33757.398423266364,-6355.234525824403,-1261.7264214198021,3685.2650173062802,4948.850848655347,625.6334578677361,-95.578810188336,14.08517874931393,10.025177230163822,1.3096927588770901,8.266546705788157,7.851410435396968,-11.005467062282241,-1.1692748015251297,8.482481144919285,-0.1734050051883876,1.0109416569552454,3.923636291,3.335622968,3.62962963
356237.2765391954,-8646.435842463316,22395.155366063213,-2283.4749004124046,-55927.043391509855,12311.989193696061,-2476.966342429984,397.7494867240949,-6.625599319563483,-27.837099062828056,1.7133471191816245,-7.817766427600867,5.973714297965592,-16.233770035005655,8.630083964622134,7.732639796594832,-4.010720620489286,-8.51904957476996,-16.887980860840827,2.486585659,1.977700056,2.232142857
-156359.61151131234,-27291.713320727715,15718.158086640673,5072.757504565811,-134.52922290833789,58.97966703949441,-6808.125064963984,456.5535438241795,70.86037921221828,-20.99965191659512,3.446705373602034,-2.361706756975462,-6.660883628496173,4.926130229046918,-2.527929032379126,-11.648668628775596,6.774280253413506,0.18936985162096565,-1.9109600568174063,3.636244181,3.018928233,3.327586207
-155979.93954931005,-27251.677865100603,15730.910987404259,5074.575049129381,-138.75146089453906,48.355100174817466,-6854.922636002851,460.7731197252674,-133.4715815481676,-3.477762026165837,-14.278669619005303,7.903232969525952,-8.590029437595984,2.126598741016687,-0.8924150433557865,-10.172246141711028,-0.146918637672606,-0.435148839452257,-0.3937245212042375,3.462234023,3.020524597,3.24137931
-13707.49704338054,58250.55172447235,20111.226174822543,-697.5644623939799,443.36535287923715,-8291.012199422648,10305.11179628655,537.8525021857812,54.36201876232799,149.38401375209756,3.4646590445122225,-20.044242282631792,-40.72775902913035,-34.030747773392875,42.10104142670956,-0.4390087885892975,15.440276644747676,-29.788663567912305,27.238280407025442,1.467294188,1.153395467,1.310344828
