fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,CIHigh,CILow,MOS
-96471.00174229167,20285.016700989614,-25410.006765650083,-7633.3077631826745,-24941.318047789842,12721.709091305453,8548.169920031929,-301.5012528389299,-210.28209548249768,42.33793566158112,-2.3703887161953743,5.43085963828396,-0.36447621828335347,-0.8000090425550683,3.6880729145829623,7.728801998038377,1.4801301733516938,15.028038615003682,-0.993901433065057,9.482739299476,-23.996270190843056,4.901344310293604,-16.451108724496947,-7.0325677961484345,-4.145897715215941,5.969337649428845,5.313060766262565,1.408317848879925,-3.0342247241763727,2.4075344330351847,8.099097421880723,0.14695674830015654,0.46942543672038956,-4.656155349678154,5.794130616736113,5.084002011635708,4.361626792653186,-2.0042351853062597,1.4395535860431323,-3.300863379693127,0.7446060591482606,3.361998363377455,6.574766192236103,1.030971046082463,-1.1044154035834852,2.5755775466301265,-4.2789481253626835,0.8454140139042476,3.7141538848755973,-0.7798036329734112,3.9378243708916587,-0.6163291325512729,-2.138343702002304,5.618446357944849,2.58899540451799,-3.978486658009831,1.6894735398710128,-2.4100205634753227,2.0124574483721136,1.6582109394761804,2.831134703697554,3.824198457,3.329647696,3.576923077
-190899.2439090163,610.2798563107854,1825.2229904363505,1789.7435154970651,-1099.544926998748,938.606505482698,-11692.763481911297,374.42029588908656,-13.665976903577304,-20.57704961659163,3.5485003047073493,5.221299616720789,-2.2508080328346876,8.796475231555743,-10.58866701433273,-9.526729609318236,10.432984717935467,4.432457252213508,-6.258055088478458,-4.426203779569418,1.1904635047383467,14.891150469194297,3.2337198870788306,-2.8620125113650805,1.9922862872886054,2.391854018449311,-1.6892071260446135,0.08909541737765801,0.6726207158494001,-4.593137540607889,2.957053355009841,-0.6480123019743006,-1.2260176755921648,4.615032845106542,2.199766516416964,2.331395659643966,-1.2718237775160477,-1.850116368416711,-1.6453249193759363,0.7790553125061386,-0.7113398214862285,-2.771171594831342,-3.353517684297259,2.7458289805795655,2.1422270976597724,-0.96691635026403,0.2989256484964915,4.391632701611846,-2.788713876392342,-1.9130427741047153,1.4786505088549666,5.901467971672412,-0.47360249384219955,-0.5396143035174535,7.714243860468464,3.8228248531915052,3.4244193527355895,2.208893791242447,-3.0664782637455468,2.74038676655552,-0.6802785033619252,3.257015236,2.742984764,3.0
519840.3157679629,-13560.844450099412,-9573.809645649459,-2705.9911674568734,-2616.548834204195,-10197.113459986114,-17831.151732468003,72.02086521463158,131.79221857347846,27.66731599362459,-32.721287305365884,-16.276635587595035,1.4223694235780457,10.428742939881444,-8.633628455201302,-2.1027411197965624,1.8341471501379147,2.1270773248907964,-2.3154080508195967,1.6888534153280812,-3.6088014319629584,-1.6306886971883066,-5.139481604693879,5.134421477301366,-0.5070597992956213,1.3906893882011027,0.01794561615305519,2.3819784283494982,0.05441764307016024,2.460128603509948,0.4510759311651493,0.16329326689560528,1.2188917500332797,-2.3202726602945387,-0.8881172395421741,-0.1347081764711993,-2.408287525382361,0.2162581425105862,0.4487454216412975,-1.1732739783109902,1.2947886626796028,-0.2574344286639469,0.28821989710989393,1.002166166465263,0.6321933253054782,1.1515381061567511,0.23365228227986184,-0.27676923515990653,0.8832368154077646,1.126164488012776,-0.5528863652463031,0.13549073999355718,0.35291741648182723,-1.7381602841648487,0.5793500713590336,-0.1565082802020636,1.358830376354119,0.8197269896028324,-1.8521444842810173,0.3485498408905995,-0.38163446408103874,4.581469014,3.989959557,4.285714286
51809.71371273872,-9921.89926542495,-35785.163221921284,-7061.455555444046,-687.2164349687808,2388.225422557323,12668.329366015192,-274.95640628805074,-20.814828108125155,-35.924636225439045,14.692371863291392,1.2317877670222945,13.320668162550003,-6.321199388451978,-3.185742962214253,7.218843793079477,1.8191010714935871,-1.1274670909040125,1.3977065712696195,3.8490418925595375,0.7257649070129636,-4.656814514229367,-1.9173054902384168,-1.1916863904765302,1.95109007185582,-2.648369534309846,0.2816296105851992,1.1817040096786788,-2.2925760447994863,-1.9099505430912178,-1.1614643536345812,-2.1956508651753364,2.176166480690818,1.7605651686238382,1.4919128245945923,0.16996258248383694,-0.3074446828101427,3.2820221523376554,-0.09636601187458863,-0.8619394447410721,-0.019423093413311453,1.743628317727916,0.6264437373457947,1.7051576046892603,1.8054706614538871,0.06884620817237996,2.0772827530740052,-0.66995255167007,-0.11831317166037802,-1.9856998499137462,-0.7436937056440446,-0.8284988583222199,0.2489959849864561,-0.4293464712514948,-1.1408899091801183,0.9441077951484792,0.5738619712706902,-1.142248321200296,-0.6156352029689115,-0.038375715563246406,0.0863423211423244,4.672867535,4.18920143,4.431034483
650895.8927554617,9791.139173858131,-21798.100385055175,-6011.289906150006,-4101.712284666234,-12190.47577045515,-26349.654996957386,-117.94943480095134,134.2340976964655,7.278243134666185,-27.485834076757577,-24.1576932046807,10.22955249971739,16.6530944905503,-12.681794668952728,4.5639114279390025,4.153199438611985,4.57274542680098,-3.0627865263457092,-0.6490324649644218,-3.7286043670223923,-5.615166478347004,-8.345625600112168,5.425034566878054,1.7129634769453057,2.399378601527063,-0.683248100473664,4.392605833349183,0.22621691063377325,3.6484097244327436,-0.4666273802390345,0.8040156428613586,0.8742266450854664,-1.1514053912925206,-2.3649190045318886,1.6481133894493591,-4.725104072376592,2.2083939992092145,-0.911088585117722,-2.595670313790853,4.113164579458329,1.5991374757388601,0.050273702262911855,1.5466152688759482,1.7410245036176557,2.4353854640676027,-1.1914751478876042,-2.3637986408334317,1.6876350784248955,-1.1549294683881126,-1.0056440300851621,0.44892305200709426,-2.0329144142370077,3.0273892672566083,-0.02836660473399027,-1.5585728057188588,0.24173011074216827,-0.2141973851736552,-0.9804719179301618,-0.33460170511597487,-0.6375528679043566,4.804087,4.368326794,4.586206897
-155985.79360999184,-27251.663447120547,15728.837560403272,5074.202109515408,-138.71971717670473,48.81993661476816,-6853.808260113006,461.3674304083459,-156.27617828942067,-1.6974391862699854,-19.257780567152416,8.573076278596627,-8.89003486690235,1.8454905477499566,-0.7011063544868644,-10.293317459097821,-1.0176650414081005,-0.3312344168141829,-0.10173532306291305,1.381876121961309,-2.1767890494737068,6.883968000019515,2.0886409639036794,0.6703744942086189,-2.5999040873233885,-0.7886036740501113,-1.1115741635177674,-1.0278024870360802,2.20196218714097,-0.27834315888022254,2.416477096340374,-0.4107924740706601,-1.5062274408233893,-2.1421289742212326,0.6911415612429652,-1.0438787443066717,0.32768070268532024,-1.5116721231246688,0.5487610876246792,0.0744967678485095,0.6296472690432209,-0.7583020984828674,0.23563939277023874,0.6123382602663504,-2.3609739280473843,-0.12763616483442314,-1.662380268597127,-0.608268764105071,1.8068545892598997,1.0611833127945753,0.21554005828389117,0.13460172202517878,-1.7078417307400018,0.7135682314693479,-0.12677172478219384,-1.2765519104766032,-0.2035769634665757,-1.5341027118360504,-0.4082778271524746,-1.4815912079676734,-0.9276384835674735,3.653463529,3.070674402,3.362068966
-8572.136847605523,-16777.30341543759,3720.2476929080417,-11071.45957165625,-1125.2699902355632,-40598.87201190697,4146.316027632604,402.2112499375294,-224.27676462319639,-71.25589112041389,-35.79793447714918,-22.769801983531767,-17.923988436822825,-7.4525553328515945,12.188556038565004,4.556204654772441,-2.0714573628892303,3.7023204762928907,0.18014172950773535,2.853388643863793,-10.46260588977771,-3.245035940155777,-18.03081407658842,11.160711435151631,5.975418459500206,2.6191508112631263,1.5440404988274252,4.943118484688435,-3.0710103144055116,-3.7565520972410313,1.3152888510513494,1.80564733270066,-0.11025352583522584,0.6747099510180787,4.587791244212375,0.9550932256210635,-0.1111618120343761,14.301263625814896,1.501631526032784,-1.2378354935520974,-0.926008700504022,-5.911058643608134,2.6103572761631177,-1.5066304587422519,-1.3075320371248897,9.491635339932207,3.232786156791667,-4.214251187079566,5.3995581524298775,-3.9057849039246517,0.7652775426688003,-1.3552510718466537,-2.8214847522078332,-3.7631738367504384,-1.850393183281156,3.9475338956154946,-0.7486316800598483,3.067694453923677,4.692520282433054,-1.0081381913739584,3.039040961441191,2.147725643,1.552274357,1.85
-178537.71721144035,11070.300380615543,-15281.928159228632,-2096.7924674018523,-1328.3044122466451,2581.847779639396,-6092.918508220914,-531.1698491657694,-245.04798987945875,9.49905075629044,-25.109619036951166,10.451269743503559,4.441364861941683,5.468661456654711,-12.537192559086005,2.088051253491031,0.8830053139713583,-1.0913346163759992,3.4659406290404786,3.222911560728131,3.5861482042588713,3.939938883095899,3.8732270636884567,-3.056650968263581,0.8017529041194377,4.232157817517241,0.7009818182190257,-0.4442487540830472,1.678520882194229,-1.503049104318032,0.04865841324697773,-2.761622375892579,1.5773709890668652,0.38530381163523314,1.5644765397084783,-1.2462171906816908,-0.21029857017181613,2.7192279755385647,-0.15493202333436287,1.0647625129649652,-0.7718960605944934,0.970289795958903,0.2016076631525153,0.40305732604982886,0.5192167979938322,0.4736932169616129,0.5152737971660949,0.13363191557021184,0.6044712155595334,0.005028045130621629,-0.7926143933894064,1.1921971184119424,0.44658025162119275,-0.5525168178099122,0.010980924145928623,-0.03317860594844454,0.19762355441012136,0.05177074910089594,-0.5189508269821023,-0.39866151617599604,-0.3153961358233061,3.394160216,2.89155407,3.142857143
-4587.588432627546,47064.659999526935,-11133.250748088782,-2744.842320343756,37080.501734019075,-19604.606893618937,14047.28094094061,-419.8202341002063,535.5186392607814,-43.30457823464071,13.78165081073707,-18.94661399265959,-43.86425138750237,12.738761224806966,-5.5223920311210595,22.936551861824245,-7.377521990598908,-29.941878553169122,-22.869023048239857,-7.159438784950167,1.6607992157811888,31.740474538438924,-1.0483562059263518,-27.014539747646214,35.14981952655978,-7.40981395838609,-28.314108324340896,12.421433359885107,33.19158311726115,18.267465153763705,15.210660240007776,-14.819539470606804,-24.999525382858142,9.096356938740362,3.535621696307116,-10.083974827361025,4.2704423163338125,-18.070092507739076,13.787820282710765,-7.845512374029997,19.91618966143184,-0.6296693237070543,10.103844712506106,-1.4092115105612393,-0.0482686019358937,0.031146031742460313,-1.8288544004105467,0.8169973561832207,-1.8734626496678222,-4.3098760131913,3.3415645544020096,3.583533382241783,-0.4161298121508131,-0.9192046628031609,0.7941858191267793,-1.1517823324471477,0.524682697339171,1.040693593838012,-0.5818395831640656,-0.2599732427139097,0.8314965202528746,1.384178612,1.098580009,1.24137931
-177088.98264742014,11232.900392403393,-15229.40139670095,-2091.688888173645,-1344.1801453921669,2533.9490061722067,-6278.294552055542,463.68408586485606,-209.2512984514154,7.879651850906731,-8.589135918702485,6.817128591842145,3.7535077469111724,9.861613777679963,-11.495882783995683,-3.0441357337379156,5.139000092707446,1.2109762393399504,1.6227210069462203,-0.5062864423817957,0.9525717470349857,7.380027012722329,2.8564650254351194,-2.00375265749307,-2.685418473410319,5.694409467185221,0.07764487572284148,-1.1631806959423237,1.772294946850991,-0.44114022252089463,0.9198180621014852,-1.9777287442686664,0.05938796102096421,-1.1625866080389577,1.8679474773082132,1.1406031086367427,0.6460455491838026,0.5577313875112009,-0.07979121887764207,-1.561576003542799,-1.261798930652482,-1.184898472921492,-0.8154915424807468,0.6075377829125667,-0.6692426159024786,-0.9666323616603137,-0.8992958995235893,0.8400476914963316,2.6839714808845048,-1.6760127663128652,-0.6305927834113997,1.4583801877811033,-1.8060044311806829,2.01866897274893,0.7615852486612272,-1.3488433174667163,-2.252533588439404,-0.3805385388264013,0.35341801186784083,-0.12563555800319615,0.021591962293837166,3.324814232,2.847599561,3.086206897
50030.00805463147,-10113.997947689413,-35856.497589709325,-7070.235058568709,-668.2179192098939,2441.944983101421,12881.309331455337,-274.72895611954027,139.77415770691496,-50.99456043207264,18.223683348763572,-0.6449472797427598,13.212484428176497,-7.1521066761008045,-4.622596348312232,3.343655827678751,4.010889740051632,-0.9177599220834726,0.5021269767170214,4.3860493449103215,3.7249543197488237,-1.1864713517918726,-0.13967683443382323,-5.986586578890084,1.3726891890015167,-2.1314616587453736,-3.2525567216114917,3.040587997503127,-2.4910826222862887,1.3759660005963934,-0.0015345668930653756,-2.52768552564015,3.447746416204219,8.023850296816784,0.09615425338356662,1.942898622122519,5.093133587220161,4.184754162699436,-4.116637113898129,-3.0076654868886727,-0.8296489512615913,2.2905940500002213,-1.9671694411821758,0.6514986280937537,4.902938114671126,-0.1833139740110768,1.219568138817869,-2.754033657577811,-0.7305407878653656,-3.2982892181703027,-1.444713446134471,-0.22203452067952428,-2.1387687916901017,1.5632568378836027,0.8024406742683219,-1.140183879225311,1.8077325139288072,-1.0145432079325998,-0.4146993969747852,-0.3315191619007524,-1.1813453080759777,3.599130983,2.900869017,3.25
-125345.11971585719,-14842.065660352828,-550.0972767851948,1293.4060038201624,-560.8143237253992,1119.0146444204233,-3469.914771115738,505.6260928157771,-147.9919562615849,3.592748316291469,-8.18454889674433,6.667883699494941,-3.8273241977034993,3.36339327000352,-4.18265370820637,-6.369863906977564,1.4030069390772284,-0.43980538406297476,0.00460883181225421,0.9871750664337906,-0.9144742705096006,6.739491393435609,1.7003570732652111,0.6570473618569057,-3.0380328345278635,0.754835573780034,0.04167371828074509,-0.712111404849941,0.3909147544654187,-0.6664519740491056,1.9439360726060912,-1.129676854232458,0.2807107043226926,-1.7256635054274956,0.9617908905382101,-0.7472610735209102,0.8374213268383665,-0.8842801907010766,1.3822044673042364,-0.6568078084005758,-1.1628080582848523,-1.5860818533633418,-0.03968574249706404,0.3432870592890031,-1.024714497511417,-0.1841877824651328,-0.3037170930492812,1.266872193100632,-0.22050224298063154,1.1914450627950288,-0.9790749271582514,0.26455381088776714,1.0367333677757329,-1.3929755121451384,0.8535933247961341,0.7234953398637584,0.25993469618799075,1.6926985970097006,-1.1456461078187248,0.15105018318573388,0.030422914080659665,3.954853907,3.366574665,3.660714286
