fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,CIHigh,CILow,MOS
-96471.00174229169,20285.016700989665,-25410.00676565002,-7633.307763182727,-24941.31804778965,12721.709091305554,8548.169920031753,-301.50125284170383,-210.28209548101978,42.3379356841968,-2.3703887104980614,5.430859653566751,-0.3644762189531384,-0.8000090366728881,3.6880728844090886,7.72880192712863,1.4801301645215266,15.028038433473725,-0.9939014252317759,9.482739165215133,-23.9962699716801,4.901344338460279,-16.45110853835882,-7.032567845103402,-4.145897702787923,5.969337562234043,5.313060815335518,1.4083177967060996,-3.0342248090986517,2.407534511674783,8.099097701429425,0.1469567537990142,0.46942544492770555,-4.6561555590594415,5.794130207505644,5.084001621001479,4.361626580449792,-2.004235323914137,1.439553708802755,-3.3008637162472128,0.7446061438763467,3.3619985342833316,6.574766591277058,1.0309712157781759,-1.1044155930104564,2.575576879056505,-4.278949019082383,0.8454140902985187,3.7141525740194874,-0.779803738456413,3.9378224061268523,-0.6163293948879722,-2.1383422791740476,5.618449695478893,2.5889970102608553,-3.9784894612862147,1.689474948414803,-2.4100227895852555,2.012454920988239,1.6582128271110124,3.824198457,3.329647696,3.576923077
-190899.2439090163,610.2798563107841,1825.2229904363464,1789.7435154970728,-1099.544926998734,938.606505482709,-11692.76348191103,374.42029589244834,-13.665976903480368,-20.577049627584824,3.548500296166493,5.221299631409984,-2.2508080369399033,8.796475167011932,-10.588666927626747,-9.526729522034287,10.432984655339734,4.432457198817871,-6.258055038995154,-4.4262037166722195,1.1904634938547751,14.89115055485557,3.2337198504618523,-2.8620125311233298,1.9922862812933197,2.3918539834822052,-1.6892071415874064,0.0890954140774551,0.6726207346731908,-4.593137690487641,2.957053456900555,-0.648012326185387,-1.2260176970920962,4.615033052812423,2.1997663611403335,2.3313954802663677,-1.2718237155594285,-1.8501164961508387,-1.64532505918443,0.7790553918227017,-0.7113399025398637,-2.7711717350932807,-3.353517884905542,2.745829434243256,2.142227463470218,-0.966916099236897,0.29892571073965657,4.39163309882674,-2.788712890833126,-1.9130430328505394,1.4786497692899572,5.901470480608071,-0.4736021793102352,-0.5396146170901863,7.714248647693558,3.8228275438403165,3.424422197734653,2.2088958235463143,-3.0664744134219832,2.7403898807576095,3.257015236,2.742984764,3.0
519840.31576796295,-13560.844450099445,-9573.809645649437,-2705.991167456887,-2616.548834204176,-10197.113459986187,-17831.15173246759,72.02086521527555,131.79221857252253,27.667316008403365,-32.721287226612205,-16.276635633387812,1.4223694261718771,10.428742863361029,-8.63362838450435,-2.102741100537154,1.8341471391353859,2.127077299246249,-2.3154080325165305,1.6888533913479802,-3.608801398953085,-1.6306887065755027,-5.139481546496396,5.1344215126882915,-0.5070597977715617,1.3906893678715564,0.017945616324209483,2.381978340170259,0.05441764459193072,2.460128683792895,0.4510759467175885,0.16329327299686627,1.218891771406479,-2.320272764701497,-0.8881171768811539,-0.13470816608744746,-2.4082874080289285,0.21625815742566457,0.4487454597958606,-1.1732740977176308,1.2947888101385707,-0.2574344416531876,0.28821991460293694,1.0021663320503087,0.6321934332542594,1.151537807319437,0.23365233097492655,-0.27676926020290255,0.883236503382437,1.1261646403078183,-0.552886088125555,0.13549079755561205,0.35291718191610244,-1.738161313990745,0.5793504326348894,-0.15650839114811263,1.358831505628864,0.8197277423837654,-1.8521421583131772,0.34855023681607394,4.581469014,3.989959557,4.285714286
51809.71371273872,-9921.899265424974,-35785.163221921204,-7061.455555444088,-687.2164349687758,2388.225422557342,12668.329366014903,-274.9564062905207,-20.814828107974012,-35.924636244629085,14.692371827929573,1.231787770488219,13.320668186844022,-6.3211993420702335,-3.1857429361276064,7.21884372693866,1.8191010605791764,-1.1274670773125668,1.3977065602128615,3.8490418378706877,0.7257649003687277,-4.656814541015387,-1.9173054685501025,-1.1916863986771085,1.9510900659853585,-2.648369495586504,0.281629613178454,1.1817039659332387,-2.2925761089619625,-1.9099506054198478,-1.1614643936403575,-2.1956509472097214,2.1761665188537034,1.7605652478498572,1.4919127193104051,0.1699625694034913,-0.30744466783316426,3.282022378936987,-0.09636602005901876,-0.8619395324570875,-0.01942309561620596,1.7436284059117064,0.6264437746776013,1.705157886505705,1.8054709698715603,0.06884619025693661,2.077283186381742,-0.6699526123125773,-0.1183131298533662,-1.9857001183872731,-0.7436933333429179,-0.828499210582517,0.24899581940146584,-0.4293467263017038,-1.1408906165139001,0.9441084587044491,0.5738624493244453,-1.1422493747476916,-0.6156344280800485,-0.038375759102352476,4.672867535,4.18920143,4.431034483
650895.8927554617,9791.139173858131,-21798.100385055128,-6011.289906150036,-4101.712284666204,-12190.475770455258,-26349.65499695678,-117.94943480200823,134.23409769549602,7.27824313855412,-27.485834010604098,-24.157693272645787,10.229552518374062,16.653094368357383,-12.681794565110218,4.563911386122382,4.153199413689476,4.572745371784644,-3.06278650212976,-0.6490324557741313,-3.728604332909453,-5.615166510647994,-8.34562550564402,5.425034604338801,1.712963471790423,2.3993785664471217,-0.6832481067682677,4.392605670747001,0.2262169169566857,3.6484098434902688,-0.4666273963397808,0.8040156729010297,0.8742266604187637,-1.1514054431314624,-2.364918837590123,1.6481132626362864,-4.725103842157416,2.2083941516783887,-0.9110886625409679,-2.595670577892113,4.113165047929283,1.599137556577529,0.05027370492416803,1.546615524533944,1.741024801029552,2.4353848320203113,-1.1914753964214604,-2.363798854573623,1.687634482067443,-1.1549296245378573,-1.0056435270763875,0.44892324285283947,-2.0329130629203584,3.0273910626633826,-0.028366624690214923,-1.5585739026302365,0.24173031031530304,-0.21419758172728504,-0.9804706853089586,-0.3346020860179678,4.804087,4.368326794,4.586206897
-155985.79360999184,-27251.663447120613,15728.837560403237,5074.202109515439,-138.7197171767254,48.81993661477739,-6853.808260112849,461.3674304124925,-156.27617828828912,-1.697439187175242,-19.25778052080288,8.573076302717137,-8.890034883115977,1.8454905342078045,-0.7011063487434723,-10.293317364775172,-1.0176650353014343,-0.3312344128054619,-0.10173532226129833,1.3818761023286354,-2.1767890295776717,6.883968039628668,2.0886409402418917,0.6703744988282434,-2.5999040795073984,-0.7886036625084397,-1.1115741737416172,-1.0278024489828679,2.2019622487573627,-0.27834316795295894,2.4164771795917908,-0.41079248941874436,-1.5062274672350797,-2.1421290706392497,0.691141512510578,-1.043878663982314,0.3276806867439747,-1.511672227502613,0.5487611342548628,0.07449677540828523,0.6296473407662426,-0.7583021367837103,0.23563940693198476,0.6123383615571553,-2.360974331280464,-0.12763613164514287,-1.662380615472174,-0.6082688190479789,1.8068539509224422,1.0611834562384368,0.21553995027691056,0.13460177923538383,-1.7078405955074487,0.7135686549768308,-0.12677180374017338,-1.276552809543992,-0.20357713253353296,-1.5341041246978446,-0.40827731223157754,-1.4815928927682795,3.653463529,3.070674402,3.362068966
-8572.136847605525,-16777.30341543763,3720.2476929080335,-11071.459571656307,-1125.269990235547,-40598.87201190731,4146.316027632509,402.21124994114217,-224.27676462157356,-71.25589115848204,-35.79793439098952,-22.769802047594865,-17.92398846951192,-7.452555278166441,12.188555938753842,4.556204613004702,-2.071457350463077,3.7023204316717524,0.18014172808073878,2.8533886033008753,-10.46260579405502,-3.245035958855294,-18.030813872414228,11.160711512183964,5.975418441537099,2.6191507729366745,1.5440405130159107,4.94311830169541,-3.0710104003385172,-3.75655221983727,1.3152888963336253,1.8056474001626865,-0.11025352777452463,0.6747099814261425,4.587790920361089,0.9550931520819295,-0.11116180668576447,14.301264613232972,1.5016316536418701,-1.237835619502891,-0.9260088059774382,-5.911058942453487,2.6103574328605568,-1.5066307077734709,-1.3075322604545487,9.491632876387003,3.2327868315173713,-4.214251568360479,5.399556244382118,-3.905785431956178,0.7652771585736434,-1.3552516477831944,-2.821482875392425,-3.763176071879814,-1.8503943299631505,3.9475366760238177,-0.7486323015828172,3.0676972819609123,4.692514382103421,-1.008139334497635,2.147725643,1.552274357,1.85
-178537.71721144035,11070.300380615568,-15281.928159228597,-2096.7924674018855,-1328.3044122466354,2581.847779639417,-6092.918508220774,-531.1698491705429,-245.04798987768464,9.499050761364552,-25.109618976517083,10.451269772906922,4.441364870041721,5.468661416528233,-12.537192456425275,2.0880512343591966,0.8830053086739879,-1.0913346032350675,3.465940601633641,3.2229115149428456,3.5861481714704952,3.9399389057618093,3.873227019840346,-3.056650989351228,0.8017529017080396,4.23215775563723,0.7009818246684808,-0.44424873763768447,1.678520929172147,-1.5030491533691313,0.048658414918186295,-2.761622479073234,1.5773710167275585,0.3853038289863716,1.5644764292836548,-1.2462170948163651,-0.21029855993719174,2.7192281632853588,-0.15493203649870144,1.0647626213061325,-0.7718961485095017,0.9702898450276966,0.2016076751815764,0.4030573926579275,0.5192168866874669,0.47369309399375004,0.5152739046824671,0.13363192764343265,0.6044710019389642,0.005028045841452671,-0.792613996657146,1.1921976252536393,0.44657995473278234,-0.5525171453550761,0.010980931509182338,-0.03317862951523115,0.197623718731789,0.05177079621663385,-0.5189501750893563,-0.3986619695439415,3.394160216,2.89155407,3.142857143
-4587.588432627546,47064.659999527044,-11133.250748088753,-2744.8423203437405,37080.5017340188,-19604.606893619108,14047.280940940285,-419.82023410397613,535.5186392569038,-43.3045782577635,13.781650777565629,-18.946614045956437,-43.86425146750192,12.738761131333364,-5.522391985889809,22.936551651701535,-7.377521946324388,-29.941878192653295,-22.869022867430782,-7.159438683196489,1.6607992004486838,31.740474721064157,-1.0483561943207373,-27.014539933813072,35.149819420788795,-7.409813850014755,-28.314108584922476,12.421432900110434,33.19158404611778,18.26746574995076,15.210660764067779,-14.819540024297783,-24.99952582124718,9.096357348007972,3.535621446882699,-10.083974051390696,4.270442108464607,-18.07009375543286,13.787821454342938,-7.8455131725113745,19.916191929838387,-0.6296693550797235,10.103845317563412,-1.4092117431354416,-0.0482686100095913,0.03114602367781629,-1.8288547818632521,0.8169974301804607,-1.8734619876237024,-4.309876596092712,3.341562881178097,3.5835349058632784,-0.41612953564203486,-0.9192052071773917,0.7941863124591643,-1.1517831429926821,0.5246831321477425,1.0406945526618319,-0.58183885293698,-0.2599735374819896,1.384178612,1.098580009,1.24137931
-177088.98264742014,11232.900392403419,-15229.401396700916,-2091.688888173657,-1344.1801453921546,2533.949006172227,-6278.294552055397,463.684085869027,-209.25129844989831,7.8796518551159025,-8.589135898029435,6.8171286110208875,3.753507753757168,9.86161370531937,-11.495882689863963,-3.0441357058412777,5.1390000618698775,1.210976224804434,1.6227209941184328,-0.5062864352221675,0.9525717383417374,7.380027055179047,2.8564649930948147,-2.003752671267858,-2.685418465327467,5.6944093839169705,0.07764487642051887,-1.1631806528789717,1.7722949964527852,-0.4411402369204317,0.9198180937392885,-1.97772881816206,0.059387962063282666,-1.1625866603628068,1.8679473455127868,1.1406030208287534,0.6460455176738392,0.5577314260429372,-0.07979122569507592,-1.5615761623745734,-1.2617990743554677,-1.1848985329301265,-0.8154915917250459,0.6075378833785104,-0.6692427301390952,-0.9666321108274086,-0.8992960870240688,0.8400477675116931,2.683970532434816,-1.6760129929196192,-0.6305924685717017,1.458380807857159,-1.8060032306244713,2.018670169909205,0.7615857191021312,-1.3488442655369246,-2.2525354612904427,-0.3805388879256317,0.35341756867635876,-0.1256357008916885,3.324814232,2.847599561,3.086206897
