fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,fe-94,fe-95,fe-96,fe-97,CIHigh,CILow,MOS
-96471.00174229169,20285.016700989632,-25410.006765650207,-7633.3077631827155,-24941.318047789708,12721.709091305645,8548.169920031902,-301.5012528444879,-210.28209548667087,42.33793566380817,-2.3703887140316073,5.4308596393835895,-0.3644762193355384,-0.8000090428607014,3.6880729161417434,7.72880200169914,1.4801301810987761,15.028038623965625,-0.9939014398908599,9.482739306777205,-23.99627021029862,4.901344275483197,-16.45110874146952,-7.032567736399791,-4.145897763797091,5.969337657490431,5.3130607057613615,1.4083178514581522,-3.0342247299070078,2.4075344383043022,8.0990974407761,0.14695674867327693,0.4694254380550847,-4.656155363546842,5.794130458188578,5.084001347176069,4.361626811899499,-2.0042352752877486,1.4395535942780902,-3.3008635981569987,0.7446060647262441,3.361998390913906,6.574766811057946,1.030971156741872,-1.1044155267086322,2.5755772872602534,-4.278947665234024,0.8454140262830242,3.714153376843691,-0.7798035018805309,3.9378236104353035,-0.6163291508497064,-2.138343773570453,5.618446579618318,2.5889964471087628,-3.97848684713407,1.6894736352816249,-2.4100207091351487,2.012457576638448,1.6582110626526652,2.8311349359847533,0.390247843455134,-0.051034321726680175,-1.7761600232509331,0.3566610365229359,-1.6525831375589581,-1.128964343110948,-0.2601791256058521,1.0460774613220913,-0.7195736106448011,0.9607234316764385,-1.6013207613252498,-0.30537722026212233,-0.42687141261191597,-2.426766765351894,1.480119978362362,-0.22353983178693235,-0.25361107344929135,1.470730287498452,-0.40783230656958436,0.41391364295393474,0.03566589686808982,-0.19380832186404223,0.563825444831455,-1.0060470336105072,0.7722107277484769,0.09605308040533994,0.326634611753583,0.22194010794118968,-0.8770137833981105,0.04520919284358146,0.33899699346356243,-0.30203105774080835,-0.4721053471437846,-0.34428318157972193,0.388954299458498,-0.34407550525664543,3.824198457,3.329647696,3.576923077
-190899.2439090157,610.2798563107764,1825.2229904363446,1789.7435154970624,-1099.5449269987441,938.6065054827092,-11692.763481911265,374.42029589593074,-13.665976903849431,-20.57704961768689,3.5485003014645566,5.221299617796719,-2.2508080392937746,8.796475234942791,-10.588667018861848,-9.52672961385513,10.432984772335612,4.432457254968843,-6.258055131436623,-4.426203782771743,1.1904635056760853,14.891150363140522,3.233719890343756,-2.8620124869836743,1.9922863106179791,2.3918540216216826,-1.6892071067549879,0.08909541755019859,0.6726207171096178,-4.59313755069988,2.9570533619247494,-0.6480123036041383,-1.2260176790649917,4.615032859053898,2.1997664563194994,2.3313953549158324,-1.2718237830030454,-1.8501164515466748,-1.6453249287497673,0.7790553640890701,-0.7113398269089121,-2.771171617500694,-3.3535179976836886,2.74582927580672,2.1422273355769863,-0.9669162531005223,0.2989256160696744,4.391632765510122,-2.7887134946035936,-1.9130424531637469,1.4786502228348068,5.90146813937248,-0.47360251077859206,-0.5396143154352964,7.714246975909305,3.8228250311734002,3.4244195442304552,2.20889392056205,-3.0664784612258855,2.740386975401267,-0.6802785589287711,-1.306732809047364,-0.7507103860847005,1.9801726227060232,0.5591434755492057,-0.9521932595989991,-0.04656754743776503,-1.5428061380577747,-0.7280108187676616,-3.5038451430111266,-0.23625121996102955,-1.496159993614293,-0.26352035501342935,-0.29298214261960803,1.5031637189741371,-0.8179963330983036,0.1937212912704076,0.7703238420883296,0.8895446804536936,-1.4819314973993094,0.8476020951623376,-1.215745160684776,0.647125273439076,-0.09322961346573132,0.23570108711612278,-0.4297361207219488,0.061184115965612164,1.0360781201854579,-0.19819118759964874,0.12271197222607438,0.11196763805601967,-0.3357693249453833,-0.19670191118172337,-0.13585968643308555,-0.5891067837214152,-0.2824912663794844,0.32384953906138475,3.257015236,2.742984764,3.0
519840.3157679627,-13560.844450099337,-9573.809645649571,-2705.9911674568743,-2616.548834204193,-10197.113459986254,-17831.151732467955,72.02086521594575,131.79221857607234,27.66731599510374,-32.721287275468,-16.276635590943688,1.4223694276589887,10.428742943897314,-8.633628458893511,-2.1027411207949003,1.8341471597040955,2.127077326207765,-2.3154080667187613,1.6888534165853584,-3.60880143496922,-1.6306886855636673,-5.139481609970081,5.134421433462232,-0.5070598052460558,1.39068939005956,0.017945615969280515,2.381978432812427,0.054417643161042285,2.4601286089307792,0.45107593225378917,0.16329326730730317,1.2188917534903858,-2.320272667338016,-0.8881172152729465,-0.13470815883857404,-2.4082875358033995,0.21625815222111064,0.4487454242132218,-1.173274056029894,1.2947886725729945,-0.2574344306950654,0.288219924425229,1.0021662742242752,0.6321933955131108,1.1515379904945517,0.2336522568886737,-0.27676923915087104,0.8832366947881695,1.1261642990256286,-0.5528862576040273,0.13549074370839756,0.3529174277234893,-1.7381603519615614,0.579350307578986,-0.15650828831793967,1.3588304527910957,0.8197270356980499,-1.8521446026688033,0.348549867918913,-0.3816344950013909,-0.04318627130083675,-1.4260475859317359,-0.23170885856853732,-0.06784834398153475,-0.5352087471704947,0.18691207102692897,0.6710977374634662,-0.05712626220951816,-0.22237312187007247,-0.38416914976338956,0.26834858199752776,-0.13057053354334555,-0.01266160412192,-0.43552399603314823,0.6472891066485441,0.31594784327305897,-0.057393860602032894,-0.3451010608026297,0.07370834283281057,-0.18519673842903195,-0.19322711014261099,0.28680923099234246,0.12335415084843811,0.24179934068304923,0.23582289073952087,0.03449043262780626,0.08035419903258761,0.011585434292963472,0.25313299833687225,0.14712279161453068,0.2637682701673723,-0.16168982799301707,-0.30266932582548944,0.4910653204776365,0.13096865490605614,-0.10477875999984557,4.581469014,3.989959557,4.285714286
51809.713712738696,-9921.899265425003,-35785.16322192142,-7061.455555444064,-687.2164349687342,2388.2254225573492,12668.32936601516,-274.95640629307746,-20.81482810853442,-35.92463622735774,14.692371849866609,1.2317877672756181,13.320668200773518,-6.321199390886371,-3.185742963577229,7.218843796519761,1.819101080977926,-1.1274670915971268,1.3977065808590896,3.8490418953624284,0.7257649076218297,-4.656814481059298,-1.9173054922030284,-1.1916863802872577,1.9510900947141698,-2.6483695378098617,0.2816296073677524,1.1817040118893725,-2.2925760491270575,-1.9099505472967402,-1.161464356340687,-2.195650870699506,2.1761664868565203,1.7605651739622517,1.49191278383987,0.1699625602573725,-0.3074446841565053,3.2820222997996304,-0.09636601242887102,-0.8619395017959809,-0.01942309356681704,1.7436283319324797,0.6264437958047573,1.7051577880046942,1.8054708621248985,0.06884620125319753,2.0772825292190804,-0.6699525614402665,-0.11831315551785074,-1.985699516743357,-0.743693561498869,-0.8284988819051732,0.24899599326871738,-0.4293464891739124,-1.1408903690613237,0.9441078395645576,0.5738620036224463,-1.1422483929155356,-0.6156352394828701,-0.038375718548230665,0.08634232811656613,-0.25408109154392544,0.9845055541096019,-0.20974644198208706,0.7869113982239332,-0.10842651979555883,0.04651874412474459,0.45310822553607566,-0.7482340221989215,-0.5326648713780242,0.23470321625809448,-0.9369308150721947,0.10107716920684617,-0.528850980369102,-0.2006127559992515,-0.8522950162593309,-0.05481378679070997,0.08957202587953918,0.1198796792317422,-0.40965351453466675,0.30692312805261296,-0.06316373527992351,-0.7777877003924706,-0.9688575642703559,-0.2116099935806778,0.07317112297294626,-0.4231805425912547,0.33930309327511227,-0.37700246605363236,0.5975723088303871,-0.4383847115904713,-0.08569830445786977,-0.663628175745745,0.27777369419157716,-0.37266115943502925,0.15897986069607528,0.2541646141963684,4.672867535,4.18920143,4.431034483
650895.8927554616,9791.13917385815,-21798.100385055324,-6011.289906150031,-4101.712284666203,-12190.475770455329,-26349.654996957324,-117.94943480310603,134.2340976991122,7.278243135053296,-27.48583405164273,-24.15769320965279,10.229552529071222,16.653094496964098,-12.681794674378116,4.563911430109761,4.15319946026387,4.572745429635803,-3.0627865473704907,-0.6490324654814159,-3.728604370106081,-5.615166438367162,-8.345625608616196,5.425034520643693,1.712963497014171,2.3993786046803867,-0.6832480926942256,4.3926058415713864,0.2262169110650313,3.64840973245411,-0.4666273813614728,0.8040156448837397,0.8742266475613987,-1.1514053947623972,-2.3649189399501274,1.6481131739470727,-4.7251040930196275,2.208394098447449,-0.91108859031885,-2.595670485621313,4.113164610840603,1.599137488770909,0.05027370656251419,1.5466154351367054,1.741024697162465,2.4353852194013195,-1.1914750194537105,-2.3637986751890083,1.687634847521643,-1.1549292746546345,-1.0056438352701638,0.44892306478629984,-2.0329144816586893,3.02738938766382,-0.028366619416611966,-1.5585728801785472,0.24173012374004854,-0.21419740067724416,-0.9804719781355606,-0.3346017303486072,-0.6375529190336052,-1.877978791580547,-1.7429911122022363,-1.5451988763644837,-0.44480825485846953,-1.4632605343049938,0.8334852418519935,0.6928203685429133,-0.5481061762963022,-0.0946655958092977,-0.2286602362946151,-0.09141770965722702,-0.14786879986251272,-0.5507188448417661,-0.13989151170698708,0.24698538117177696,0.41556801692294065,0.5344281717743683,0.011669028380788187,0.663397397069777,-0.1851839759554558,-0.17800680219050888,-0.003518192250880792,-0.3284155452513878,0.5212909116383311,0.5067603626362089,-0.07670391029093622,0.3288950464099359,-0.13369643829898978,0.9894741387430771,0.14453650076801125,0.020780443679889897,-0.38552579969960654,-0.7011550065222725,0.22091154751813089,-0.05607836594576213,-0.1386324215473335,4.804087,4.368326794,4.586206897
-155985.79360999182,-27251.663447120565,15728.837560403348,5074.2021095154305,-138.7197171767149,48.81993661480423,-6853.808260113002,461.36743041678164,-156.2761782924985,-1.697439186361603,-19.257780549556557,8.57307628036192,-8.890034892412277,1.8454905484604904,-0.7011063547819946,-10.293317463997763,-1.0176650467133395,-0.33123441701649503,-0.10173532376353107,1.381876122965937,-2.1767890512963373,6.883967950976505,2.0886409660453102,0.6703744884936654,-2.5999041177845994,-0.7886036750797264,-1.1115741508322645,-1.0278024889607351,2.20196219129451,-0.27834315948410815,2.4164771019469495,-0.41079247510371586,-1.5062274450907798,-2.1421289806936716,0.6911415424270402,-1.0438786078442692,0.32768070406921246,-1.5116721910604984,0.5487610907747634,0.07449677272824552,0.6296472738485969,-0.7583021045664056,0.23563941479796013,0.6123383261574712,-2.360974190356397,-0.12763615190015393,-1.6623800895375274,-0.608268772909596,1.8068543421611365,1.0611831346786536,0.21554001669366024,0.13460172584740865,-1.707841787451862,0.7135682598343296,-0.12677177684815993,-1.276551971156957,-0.2035769749560327,-1.534102807435439,-0.40827784912307474,-1.4815913205056508,-0.927638558704348,-0.6741210393588375,-0.08375882364883848,-0.7640079657426997,0.5745150978663105,-0.9139539119185799,-0.02992618987279173,0.3350664074171635,-0.599715170881689,-0.2617508357329147,-0.396114474960885,-0.03631712125844575,-0.20795040784676191,-0.4302028580657979,0.32172267061232923,0.9473798798713992,0.23195224298254083,0.018805212917866458,-0.07184348596670234,0.4230587133818826,-0.01894998304731545,0.07220794639615742,-0.39159834197059473,0.28985825889783007,-0.15177488884964055,0.43839014999411663,-0.26353185566430104,-0.5381881906004571,-0.037176986617318455,-0.30177397062302597,0.39643112910177364,-0.055949020810716885,0.08123308997372593,0.004975764663464389,0.14295305742951397,-0.3524519914991537,-0.05882733391620134,3.653463529,3.070674402,3.362068966
-8572.136847605525,-16777.303415437596,3720.247692908055,-11071.459571656276,-1125.2699902355607,-40598.872011907595,4146.316027632593,402.21124994488235,-224.2767646276156,-71.25589112422092,-35.797934444439896,-22.769801988217814,-17.923988488255656,-7.4525553357215815,12.188556043780295,4.5562046569457095,-2.0714573736892783,3.7023204785793182,0.18014173074119272,2.853388645939056,-10.462605898460573,-3.245035917054191,-18.03081409502085,11.160711339978015,5.975418529488102,2.619150814735319,1.5440404812195356,4.9431184939415935,-3.071010320215145,-3.7565521054967173,1.3152888541121734,1.8056473372439112,-0.11025352614685112,0.6747099530757207,4.5877911189733735,0.9550931008081867,-0.1111618125046155,14.301264268339095,1.5016315346127678,-1.2378355755869566,-0.9260087075459432,-5.911058691582275,2.6103575206981464,-1.506630620764166,-1.3075321823472148,9.49163438622968,3.2327858082533147,-4.214251248359739,5.399557413841982,-3.9057842487183945,0.765277394718974,-1.3552511104262897,-2.8214848462387754,-3.763173987777245,-1.8503939265962952,3.947534083247706,-0.7486317215932087,3.067694653201328,4.692520569695654,-1.0081382689586103,3.0390412087140204,-0.316390488065323,-0.1918065068516461,-1.2858077468156848,0.7959602585872959,1.0950324968906306,-2.0348474997723085,-2.37203101211965,-0.3497329335068759,1.036854964541452,-1.0121176486499412,0.769934484877929,-0.7486726928013705,0.5806389139504678,-1.0660025715328105,-1.5717903642693856,-1.0978064541047392,1.1796408680665262,0.9253707863547371,-0.5680549261226953,-0.8864817171885914,0.10870170366041773,0.26703345841015497,0.6369987724855962,-0.712828367358195,0.49873753589205483,-0.3528783422740824,1.0072007436993122,-0.05297187226522333,-0.22892014729080132,0.21672510223820426,-0.24545934426222754,0.3883387912541352,-0.1132317647381148,0.055348209966618864,-0.548297578302321,0.45312704242310403,2.147725643,1.552274357,1.85
-178537.71721144032,11070.300380615548,-15281.928159228708,-2096.7924674018595,-1328.3044122466388,2581.8477796394427,-6092.918508220899,-531.1698491754822,-245.04798988428635,9.499050756796526,-25.10961901400794,10.451269745654486,4.441364874685991,5.468661458760668,-12.537192564447274,2.0880512544883656,0.8830053185761144,-1.0913346170505485,3.4659406528297976,3.2229115630907597,3.586148207242174,3.939938855034532,3.8732270676449008,-3.0566509421892363,0.8017529135104617,4.232157823104943,0.7009818102196715,-0.4442487549171905,1.6785208853663867,-1.5030491076263748,0.048658413349434854,-2.761622382840437,1.5773709935360727,0.38530381282105464,1.5644764969854745,-1.2462170277867588,-0.21029857109874822,2.7192280977118717,-0.15493202421414823,1.0647625834611336,-0.7718960664958197,0.9702898038627878,0.20160768195454393,0.4030573693731486,0.5192168557096981,0.473693169372735,0.5152737416162766,0.13363191751114797,0.6044711328563188,0.005028044281003704,-0.792614239747395,1.1921971522927104,0.4465802664510837,-0.5525168397668095,0.010980929200609196,-0.0331786075466502,0.19762356554101812,0.05177075121370897,-0.5189508599124784,-0.3986615464838452,-0.3153961618459155,0.7134922162516503,-0.14318598542883212,0.66280556590293,0.0796878976589437,-0.3571310197932219,-0.4054427765605019,0.073529472721327,-0.14946564171452484,0.25126655493599526,-0.3971058019259258,0.6725875091956139,0.38526465545931027,0.28349219765774747,0.1288440964244205,0.7875273601185366,-0.044527291809859135,-0.5606079821979623,0.0719099451248054,-0.23212249437758628,-0.2260447321743182,-0.2563113734751923,0.7177468461083718,0.3123814602891977,0.37120429994458837,0.21030139271268858,0.07668064557688943,0.20642276022550374,0.23436296845128723,-0.37993275557956563,-0.12973912474954247,0.34739719711121647,0.445442596325589,0.07134095799897672,0.01001911176606548,0.205223305614222,-0.0016507141483120512,3.394160216,2.89155407,3.142857143
-4587.588432627546,47064.659999526986,-11133.25074808884,-2744.842320343743,37080.50173401889,-19604.606893619235,14047.280940940578,-419.82023410788184,535.5186392713308,-43.30457823694443,13.78165079814297,-18.94661399655271,-43.86425151337044,12.738761229711184,-5.52239203347433,22.936551872780328,-7.377522029059794,-29.94187857168853,-22.86902320523648,-7.1594387901373935,1.6607992169730594,31.74047431238524,-1.0483562072100108,-27.014539517027227,35.14981993829376,-7.409813968147475,-28.31410800130278,12.421433383166761,33.191583179928024,18.267465193989064,15.210660275364244,-14.819539507889429,-24.999525453697622,9.096356966215703,3.5356215998253337,-10.083973509103016,4.270442335046552,-18.07009331967093,13.787820361352056,-7.845512893721217,19.916189813536487,-0.6296693281831591,10.10384565801827,-1.4092116620076234,-0.04826860711913692,0.031146028842886322,-1.8288542032956978,0.8169973681086372,-1.8734623933259558,-4.309875290142681,3.341563906616005,3.583533484316719,-0.41612982602065773,-0.9192046980598321,0.7941861402992115,-1.1517823870104205,0.5246827262519755,1.0406936567435707,-0.581839621471604,-0.25997326260093023,0.8314965880351978,0.021422374068823528,-0.05369925473661509,-0.7736942254106267,0.10996689086478482,0.5370329386182109,-0.6332363984691448,0.9269935748922813,0.21732888783978382,0.7092929313692792,-0.1388142572558686,-0.005302043235932776,0.048550155552025215,0.4114621001506956,0.28598903468782755,0.03744880531093724,-0.046203155850280564,0.04740236035071067,-0.06644645856237334,-0.19221159130087753,-0.026416264921791766,0.013997376917171308,0.11463974461991136,0.11845015029418535,0.03263671137674892,0.01590891315047085,-0.12550736573449986,-0.0599517362981423,-0.10730963956362395,-0.047164391677856306,-0.10072131523146467,0.0622867852120321,-0.08811555787816099,0.11573968625557025,0.12473496262597891,0.0023770346497563014,0.07654096831436165,1.384178612,1.098580009,1.24137931
-177088.98264742008,11232.900392403399,-15229.401396701025,-2091.688888173654,-1344.1801453921566,2533.949006172246,-6278.294552055526,463.68408587333823,-209.25129845553445,7.879651851323513,-8.589135910853127,6.817128593242414,3.7535077576826317,9.861613781478802,-11.495882788917198,-3.044135735200912,5.139000119496992,1.210976240081932,1.6227210180892562,-0.506286442803489,0.9525717478554797,7.38002696012618,2.8564650284266286,-2.003752640336003,-2.6854185048486547,5.694409474654025,0.07764487479354262,-1.1631806981268944,1.7722949502218854,-0.4411402235089644,0.9198180641457903,-1.9777287492461268,0.059387961183073344,-1.1625866115040753,1.8679474262518019,1.1406029594536229,0.6460455518600521,0.5577314125962355,-0.07979121936684118,-1.561576106845005,-1.261798940301201,-1.1848984826899542,-0.8154916193426767,0.6075378482158187,-0.6692426901723765,-0.9666322646266091,-0.8992958022421288,0.8400477036610411,2.683971113388221,-1.6760124850873266,-0.6305926619469485,1.4583802294135384,-1.806004490761081,2.018669052568485,0.7615855528481372,-1.348843380067664,-2.2525337149864693,-0.38053856068432057,0.35341803503188013,-0.12563556818250582,0.021591962998193066,-0.6609592122851512,-0.515693847734312,1.419350068448911,-0.8571104150446727,0.1691705052182322,0.6741637811491816,0.08248572879042985,-0.48032652689957783,0.3129839780530865,-1.1871021945088613,-0.4341832649101276,0.34806831186503157,0.7159232951582878,0.3018558950062447,0.22547170595253738,-1.2370577259213995,-0.2911338941619532,0.020243498234262594,-0.45822990428350024,0.45448179226850427,0.2101731699622396,0.5675508189584842,-0.34457078801058727,-0.5615459053735743,0.523935904270875,1.1539686109447795,-0.3345516397872749,0.4096008036034793,0.4479013890296608,0.22235983460786676,0.07730846849507247,-0.2606397528951482,0.5724313319191936,0.021640567446618852,0.4621356904525086,-0.010660323695548223,3.324814232,2.847599561,3.086206897
