fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,CIHigh,CILow,MOS
-96471.00174229167,20285.01670098965,-25410.00676565017,-7633.307763182713,-24941.31804778944,12721.709091305682,8548.169920031796,-301.5012528424463,-210.28209548116058,42.33793567973344,-2.3703887101878447,5.43085965269543,-0.364476219824637,-0.800009036522923,3.6880729362779663,7.728801925250993,1.4801301710243024,15.028038429502926,-0.9939014248385715,9.48273916187465,-23.996269792025746,4.90134433647829,-16.45110838648134,-7.032567841424288,-4.145897700957986,5.969337558829215,5.3130607432433425,1.4083177956426842,-3.0342248066449145,2.4075345097667564,8.099097693628494,0.14695675365087213,0.4694254560565055,-4.656155553313894,5.794130199343636,5.0840016138402655,4.361626408365113,-2.00423532045936,1.4395537055819823,-3.300863708178757,0.7446061419382607,3.3619987621016745,6.574767117119346,1.0309712131142144,-1.1044155880784936,2.5755768678615523,-4.278948475313145,3.824198457,3.329647696,3.576923077
-190899.2439090163,610.279856310785,1825.2229904363535,1789.743515497063,-1099.5449269987284,938.6065054827127,-11692.763481911104,374.4202958934972,-13.665976903490884,-20.57704962544319,3.548500295696514,5.221299630602821,-2.2508080422724617,8.796475165122663,-10.588667076849969,-9.526729519688372,10.432984701164965,4.432457197553678,-6.258055036952582,-4.426203715201167,1.1904634849466562,14.8911505489059,3.2337198206211992,-2.8620125297928993,1.9922862802967187,2.3918539822366873,-1.6892071187954762,0.08909541401915202,0.6726207341885914,-4.593137686719122,2.957053454364231,-0.648012325585029,-1.226017725957429,4.615033047743116,2.1997663583741227,2.3313954771053904,-1.2718236653871748,-1.8501164931551042,-1.645325055895335,0.7790553898848699,-0.711339900627746,-2.7711719235860324,-3.3535181554670763,2.7458294240832526,2.14222745513142,-0.9669160948610267,0.29892567293661104,3.257015236,2.742984764,3.0
519840.3157679629,-13560.844450099434,-9573.809645649524,-2705.991167456875,-2616.5488342041654,-10197.113459986278,-17831.151732467704,72.02086521547842,131.7922185726205,27.66731600552433,-32.7212872222852,-16.276635630867617,1.4223694295410678,10.428742861121798,-8.633628506176477,-2.10274110001351,1.83414714719172,2.1270772986451956,-2.3154080317582153,1.6888533907927936,-3.6088013719937493,-1.6306887059108577,-5.139481499136406,5.134421510302974,-0.507059797527731,1.3906893671526457,0.01794561608704251,2.381978338478743,0.05441764454141736,2.460128681777653,0.4510759463300759,0.1632932728460229,1.2188918001131366,-2.3202727621669985,-0.8881171757192731,-0.13470816589543702,-2.40828731310966,0.21625815708016843,0.4487454588978492,-1.1732740949559113,1.2947888067362563,-0.2574344591582835,0.28821993786205,1.002166328315633,0.6321934307802348,1.1515378022313247,0.2336523012906655,4.581469014,3.989959557,4.285714286
51809.71371273872,-9921.899265424967,-35785.1632219214,-7061.455555444065,-687.2164349687703,2388.2254225573624,12668.329366014985,-274.95640629129133,-20.814828107989495,-35.92463624089192,14.69237182598669,1.2317877702975542,13.320668218400312,-6.321199340713228,-3.185742981021787,7.218843725168514,1.81910106856809,-1.1274670769957813,1.3977065597571616,3.849041836603314,0.7257648949564731,-4.656814539151938,-1.9173054508591378,-1.1916863981379127,1.9510900650325378,-2.6483694941867095,0.2816296093846476,1.1817039650866135,-2.2925761073306155,-1.9099506038547065,-1.1614643926366197,-2.1956509451787323,2.1761665701017634,1.7605652459178867,1.4919127174282694,0.16996256916524863,-0.3074446557141159,3.2820223735861,-0.0963660198689699,-0.8619395304073669,-0.019423095574755377,1.7436285246241012,0.6264438254467526,1.705157880034147,1.805470962786277,0.06884618998370924,2.0772829235688115,4.672867535,4.18920143,4.431034483
650895.8927554617,9791.139173858146,-21798.100385055226,-6011.289906150024,-4101.7122846661605,-12190.47577045536,-26349.65499695695,-117.94943480233806,134.23409769559476,7.278243137799223,-27.485834006969142,-24.157693268904744,10.229552542607564,16.65309436478362,-12.681794743831798,4.563911384998785,4.153199431932209,4.572745370429197,-3.0627865011304705,-0.6490324555605421,-3.7286043051087727,-5.615166508409925,-8.345625428676344,5.425034601793671,1.7129634709519501,2.3993785651694304,-0.6832480975511557,4.392605667628919,0.22621691678414035,3.6484098405041503,-0.46662739590494745,0.8040156721572616,0.8742266810038604,-1.1514054418772044,-2.3649188346192025,1.6481132603826076,-4.725103655924747,2.208394148081092,-0.9110886607313278,-2.5956705717760142,4.113165037105644,1.5991376654486575,0.0502737091214238,1.5466155186650208,1.741024794219487,2.4353848212158935,-1.1914752455855855,4.804087,4.368326794,4.586206897
-155985.79360999184,-27251.663447120587,15728.83756040333,5074.2021095154205,-138.71971717673512,48.8199366147778,-6853.808260112893,461.3674304137826,-156.27617828840474,-1.6974391869984855,-19.257780518255824,8.573076301389376,-8.890034904175918,1.845490533812265,-0.7011063586258295,-10.293317362258728,-1.0176650397713223,-0.3312344127186279,-0.10173532222693331,1.3818761018669676,-2.1767890133362884,6.883968036865021,2.088640920991605,0.6703744985186597,-2.599904078224151,-0.7886036621079066,-1.1115741587575816,-1.0278024482481656,2.2019622471954876,-0.27834316773583323,2.4164771775016956,-0.4107924890390157,-1.506227502710365,-2.142129068284424,0.6911415116029104,-1.0438786625469885,0.3276806738199286,-1.5116722250369885,0.548761133166158,0.07449677523566496,0.6296473391089649,-0.7583021884428711,0.23563942586568917,0.6123383591917866,-2.360974322071292,-0.12763613112286493,-1.662380405038287,3.653463529,3.070674402,3.362068966
-8572.136847605523,-16777.30341543762,3720.2476929080526,-11071.459571656269,-1125.2699902355325,-40598.87201190765,4146.316027632549,402.2112499422664,-224.2767646217394,-71.25589115106995,-35.79793438625578,-22.769802044068662,-17.923988511973473,-7.452555276568022,12.18855611052683,4.556204611901391,-2.0714573595604766,3.7023204306086344,0.18014172802344525,2.853388602362218,-10.46260571591023,-3.2450359575351326,-18.030813706190273,11.160711506957067,5.975418438599622,2.6191507715898976,1.544040492213945,4.943118298176035,-3.0710103981725076,-3.7565522167618415,1.3152888952099118,1.8056473984934136,-0.11025353036767405,0.6747099806684519,4.58779091461076,0.9550931507990186,-0.1111618022459973,14.301264589899475,1.5016316506528258,-1.237835616594561,-0.9260088035292183,-5.911059344898839,2.610357643289,-1.5066307020508847,-1.307532255383488,9.491632834498375,3.23278642214672,2.147725643,1.552274357,1.85
-178537.71721144035,11070.300380615561,-15281.928159228684,-2096.7924674018577,-1328.304412246614,2581.8477796394386,-6092.918508220811,-531.1698491720289,-245.04798987786634,9.499050760376862,-25.109618973196284,10.451269771289155,4.441364880563226,5.468661415354608,-12.53719263310721,2.088051233849182,0.883005312551937,-1.0913346029175623,3.465940600501811,3.2229115138851236,3.5861481446921677,3.939938904186665,3.873226984127627,-3.056650987926669,0.8017529013165823,4.232157753417793,0.7009818152242969,-0.4442487373159902,1.678520927965688,-1.503049152138818,0.048658414880060896,-2.761622476518613,1.577371053874223,0.38530382855620876,1.5644764273207334,-1.2462170930948027,-0.21029855164003486,2.719228158849148,-0.1549320361895614,1.064762618796701,-0.7718961464817458,0.9702899110926216,0.2016076915541751,0.40305739112438604,0.5192168846437077,0.4736930919053283,0.5152738394166788,3.394160216,2.89155407,3.142857143
-4587.588432627546,47064.659999527,-11133.250748088816,-2744.8423203437296,37080.50173401851,-19604.60689361927,14047.280940940378,-419.8202341051516,535.5186392573016,-43.30457825326308,13.78165077574412,-18.9466140430266,-43.86425157141385,12.73876112860125,-5.522392063722196,22.93655164605398,-7.377521978735711,-29.941878183925777,-22.8690228599556,-7.159438680862039,1.6607991881437665,31.740474708330876,-1.0483561844550338,-27.014539921328353,35.14981940350027,-7.409813846109264,-28.314108203022567,12.421432891379066,33.19158402235267,18.267465734911845,15.210660750967238,-14.819540010589806,-24.99952640998973,9.096357338094169,3.5356214422943246,-10.083974037601507,4.270441940016403,-18.070093725915555,13.787821426929725,-7.845513153853675,19.91619187737536,-0.6296693982314785,10.103846132928675,-1.4092117382199392,-0.04826860994580881,0.03114602347621517,-1.828854550730605,1.384178612,1.098580009,1.24137931
-177088.98264742014,11232.900392403411,-15229.401396701003,-2091.6888881736513,-1344.18014539214,2533.9490061722495,-6278.294552055438,463.68408587032127,-209.25129845005415,7.879651854299526,-8.58913589689345,6.81712860996663,3.7535077626493307,9.861613703203703,-11.49588285187106,-3.0441357051013402,5.139000084441931,1.2109762244298345,1.6227209935858515,-0.5062864350513951,0.9525717311790988,7.380027052214298,2.856464966771121,-2.003752670354822,-2.6854184639956857,5.6944093809097795,0.07764487538358274,-1.163180652045029,1.772294995188209,-0.44114023656120793,0.919818092978222,-1.977728816332594,0.059387963457299936,-1.162586659101392,1.8679473431233957,1.140603019285082,0.6460454922363111,0.5577314251131472,-0.07979122551473297,-1.5615761587288577,-1.2617990710264058,-1.1848986135571347,-0.8154916574203862,0.607537881050693,-0.6692427275441709,-0.9666321065024597,-0.8992959730409885,3.324814232,2.847599561,3.086206897
50030.00805463147,-10113.997947689426,-35856.49758970945,-7070.235058568729,-668.2179192098753,2441.944983101462,12881.309331455124,-274.72895612277546,139.77415770600763,-50.99456045400516,18.223683302492624,-0.6449472814556263,13.212484483573341,-7.152106622087416,-4.622596375603399,3.3436557962266877,4.010889733601988,-0.9177599107328056,0.5021269725759473,4.386049281137899,3.724954257819498,-1.1864713581419155,-0.139676831581803,-5.986586617377086,1.3726891842003863,-2.131461626460468,-3.252556707676185,3.040587882782892,-2.4910826902385725,1.3759660443779607,-0.0015345669069981194,-2.527685617741592,3.4477465578660884,8.023850649084302,0.09615424646371268,1.9428984699688105,5.093133138337773,4.184754444802663,-4.116637455528204,-3.0076657858162505,-0.8296490435599324,2.290594321738687,-1.9671697179216316,0.6514987333017679,4.9029389329624,-0.18331392559589665,1.2195682389908498,3.599130983,2.900869017,3.25
-125345.11971585719,-14842.06566035285,-550.0972767851974,1293.406003820165,-560.8143237253926,1119.0146444204415,-3469.914771115681,505.62609282173116,-147.9919562606248,3.592748317834148,-8.18454887596357,6.667883717221082,-3.8273242137508774,3.363393244602779,-4.182653732900853,-6.3698638470501985,1.4030069368237401,-0.4398053786637729,0.004608831774313215,0.9871750521037183,-0.9144742552810546,6.7394914295135955,1.7003570383313356,0.6570473660593464,-3.03803282389168,0.7548355623618803,0.041673718110034286,-0.7121113779870462,0.3909147651288948,-0.6664519952580484,1.9439361378926086,-1.1296768953946494,0.2807107158540409,-1.725663581177725,0.9617908214510418,-0.7472610150002,0.8374212530302799,-0.8842802503123711,1.3822045820173567,-0.6568078736862997,-1.1628081876698946,-1.58608204151955,-0.0396857478599223,0.343287114714136,-1.0247146685576942,-0.1841877338767048,-0.30371711813045515,3.954853907,3.366574665,3.660714286
-49001.25318178601,-48167.38971145777,12787.790589645389,4259.833315192686,673.1571690430094,-566.3248469977694,3515.661438728144,611.4324764498032,-44.6399068274269,-46.94162187284143,9.787047681902749,6.176204643170468,-6.933410830839994,-11.012630536622618,8.031942191894933,-6.734829238370198,-3.3424083351531473,-1.1539448448556586,-5.1497208893302115,-0.7903692246937558,-5.794290966928841,0.6074057130250635,-1.2292181361838188,5.6099009535705955,1.1992161080838255,-5.0769267927635795,3.0794540987581493,-0.8200641691799827,-0.3703457804059352,-0.6375756952880922,4.474410533878348,0.4972050547501361,-3.2652520157198106,-1.180871877285701,-0.9122438827963353,0.8439352106998592,-1.7751872681159246,1.1133818410263518,-1.2238316200717165,-1.8853400107376739,-0.572742879687972,-0.7966164751342446,0.11099545199759776,2.0524607886603805,-1.913067759700394,0.22510702076591832,-0.5875343799991051,3.453428328,2.925882017,3.189655172
347922.2314522346,-32285.95898476465,-16536.086150066334,-3524.2664239157775,-796.0985257861377,-4945.407346563547,2571.058216945015,-525.2452499765756,117.82768750202005,73.2861682684203,-6.671406991678413,5.796977989032728,-3.132657308035235,-1.8873834085801746,-8.871732231430943,-0.040939269701883683,-1.2227543314692428,-5.073751515336255,0.19236307502014593,2.7103565025357264,2.680530837674076,-0.04959984889300846,0.6440132783723549,1.2754525431843864,0.4596947398304329,-0.32227334498837323,2.7969736968530405,1.2221361466870375,-3.269359167284705,-0.3298868836401184,-1.862877096075241,-0.19757793841777055,4.053488261108652,0.5252314934804405,1.1139661638810048,-2.8628343239351626,1.6149356445101917,-0.9413032384591741,-0.13848668208183115,0.7107827640466029,-0.953290308238806,0.5182248437419421,0.7814005485261198,1.2040450268842033,1.340123839405653,-0.09388463567012953,1.1142805291096618,4.785550297,4.325560814,4.555555556
-177783.06979999677,11158.49126056271,-15258.612051584285,-2095.3777759845543,-1336.7929990089194,2555.1103224811386,-6194.898005426751,464.26067966233535,-163.39474927196645,2.924343586112944,-9.99892910939463,11.028159138647517,3.4192172682998354,5.095445813667609,-10.767324686008113,-4.829675324061566,3.1492617017513176,-2.272408030815583,1.8045231155110273,-0.8940790543548086,2.3516152058142845,10.253833066598041,1.1457007464807378,-2.4532426665917884,-4.958888232489173,6.223567060531591,1.0136159877007422,2.1499419994974094,-0.9301112194732648,-0.9372465749625817,1.439579467052452,-2.3626271086462336,1.2411140484537393,0.6698462414103422,-0.28281864250407157,-0.8499296815020961,-0.5757171004799047,0.48234583278120624,-0.4765117473436763,-0.5710488352369985,-0.07300287863453057,-2.45674185671592,1.0929297415613077,-2.045842069515342,-0.4011407032512175,1.3321076126577003,0.978707000371401,2.653067263,2.154625045,2.403846154
246964.0374885817,-52400.00887065797,-3015.74106415012,-58.34523461592462,370.88246000014095,-3879.523277206778,7489.6973298525545,-405.9954000386861,112.79501353159041,85.64313387939833,-19.13435157435651,10.821908384642585,-11.27735355345513,-6.254652160282119,-4.959967467192097,-6.3414009006461685,-3.934767255268955,-6.637151644263267,1.0899421175925934,5.3076050559586925,2.3019512919723124,2.8890227395163013,3.1478362274858656,1.3421529158632879,-1.4261557000833327,-1.5886110742996504,3.046003304793765,-0.4512058393726941,-2.7065266514114987,-1.3581549911473743,-0.7798377948910832,-0.985542550619392,4.1637349174499585,-0.5805297942857608,1.8752928815156389,-4.343371824710407,3.541045332144697,-2.301751943136787,0.5080474401508391,1.5649355143639554,-2.241785242211753,-0.8283706066623006,1.7045106306818214,1.0556138446256726,-0.27171705443680827,-0.3843798442159624,1.3068405555618818,4.518530885,4.014802449,4.266666667
-196930.49038238882,7262.109974575497,4406.180802819052,-2973.7771147002504,-1557.8801195258818,-15573.846834168582,-11654.291105016226,-703.4718964268656,-172.17550261806184,-40.779197716524536,9.782613760480837,-10.421676740556753,-4.272230500384234,-15.93626630605775,21.884035742024796,23.810170695005727,-15.307173715348025,13.546229844009908,4.19091832021789,-15.736517712383836,9.188675551122339,-0.38832322440598416,13.55744632883479,-1.9802299299512787,-2.011680627194854,0.6840306132759948,10.596911638396744,-11.49271647360982,-3.3149093007760344,-1.821247068196528,-2.4458449142283323,4.076770378711751,11.454139623938625,-7.185430611138877,6.446830184950552,-8.950508029574209,6.148529443388079,2.7882425512098727,5.271454002129936,9.149722005352245,4.435820700603671,-2.7591156231019984,1.5076932908707883,0.4831991651136806,4.554052485733904,1.8179768528009,-2.4244212895082207,3.107115012,2.596588692,2.851851852
-120360.21443036063,10134.504422074244,-15464.959965841424,22522.00335632647,7584.076690910248,2545.447962683992,3576.810506087954,-394.27991699755205,16.63405879253298,22.81931715573472,-12.076920556532121,-19.452364027755447,8.178206404023902,5.849690665433904,6.169608049015558,-18.200988997795115,-9.840050951903844,-7.877683757821282,-5.516021956889796,9.129777074243004,18.451746500452654,-9.151057853409288,-0.5923489309221511,3.100057275438361,7.151740490420065,-0.2077784865761661,-3.439315982902036,2.653723060175677,-4.275641679628597,-3.478222124239454,-1.8835244924271093,0.1701485256004565,-6.527762392531935,8.024258606519545,0.7991573552259729,0.7553838453403641,-1.008819345634431,-1.8074913870503895,2.2578109153852233,-0.29386724856966434,-3.434921250400699,-1.0982458563564055,-0.5834974196296702,-0.25382658960440824,-3.3079078826834936,-0.05627745407403549,2.4499737988678723,3.531309226,3.020414912,3.275862069
26676.55130162889,71718.91671086637,4229.979698131649,-4431.085218514433,-81.87415521819783,-7518.30715078214,12531.620564010904,560.8426227692019,-2.568954665838311,151.0937218821836,-30.297581078683805,4.9582436990151875,-55.4092148197894,0.4491037761719711,-2.4432926876890444,-17.093476535398867,-9.668513346921637,-15.23574672865194,15.943706208692063,-3.523342919691418,-8.500211536944953,-6.063827366148016,9.182842123321668,9.832420783320023,-50.754990254351846,-36.300455646406576,-20.708394008264804,-14.424651284675505,-1.6184426116963593,22.648467527100152,-4.788447646806002,0.1868815658574846,-21.53172020427915,4.146916978737458,35.696108338481324,-1.4812439192361357,-26.502779052695395,12.072882498169179,0.8791991044725308,0.9722343530696935,-6.685992922836658,1.615513961897923,2.9824779659920493,-5.120529251615125,-2.0043753877367796,4.237398414310969,4.670213918060845,1.56564417,1.167689163,1.366666667
-109808.71505541114,44567.06006826474,-10893.21182447174,-29969.390003569883,-8989.838358062896,-2091.022071574724,6185.938134344467,542.1687726233096,536.9082293652176,76.92982690043276,19.20358064740443,12.874358036736936,-48.38353297663245,0.20162757838626053,-1.2189779783083714,13.173750267133862,0.4631997918524411,35.68109952503575,32.8825356230746,-14.880440548429151,-24.70137442202515,-25.12863632458005,18.756432578350257,-23.893569171038397,3.3315447204196027,-5.942936526966715,1.6742807039374277,-0.5160058249454037,-6.5650782736478535,12.559314520109488,-4.87467097339005,10.411584823911483,-9.60960535395879,7.75303621422201,-2.8700354334783973,16.584527798363236,15.110661507410375,-18.10884461350292,-7.111708841997322,-5.4259744453855285,-7.20577239392893,-2.991176800839985,-4.148987534940878,-2.808553935194727,6.481843442849145,-5.025427087874129,-0.17671204752388867,1.642556938,1.324109728,1.483333333
127680.37018159017,-74465.57785864938,9678.065296166234,3301.2615358673256,1731.4262025125029,-2244.797075318437,14615.808687430694,-244.56715352081773,155.14329295696004,99.38114303031855,-11.832497343257204,17.674960504214898,-18.844199116316396,-10.44264859308839,-1.5867681433366123,-12.663394414518859,-4.80368628502621,-9.324070927704991,1.2293069528984928,5.918807167825025,3.893627639541344,6.714100774640747,6.401626295327813,-0.63839211231419,-3.561538894642578,-3.460847853372909,2.7981942738204153,-1.5439791450458673,-2.7191593095998368,-3.279410544698162,-0.55694131421002,0.04099342172452864,3.294784029625146,0.1481896818075413,2.231640029070741,-4.60850371286788,6.353672065193642,-2.9091833572184123,0.7538190484821408,2.6152333225621214,-1.6071805786697766,-0.8873779957254885,1.043278617406819,1.7400172670260121,-0.8279954378737954,-1.7627397046688453,-0.7417057565861865,4.257197985,3.639353739,3.948275862
-78041.96969912767,8500.943727850208,-33760.37683867974,-6354.4320480038705,-1257.388495706286,3695.594322229538,4991.557092448308,624.4744194093637,-16.42870410826093,5.1188383856663515,-20.285790884172393,-8.672722221609154,8.68932402887372,9.846803097353716,-11.432395516871644,-5.714401025910218,9.814085148211054,1.5003673277234237,2.6791184968301356,4.919735926846066,3.831492483122513,9.212672844531536,4.936488317667786,-4.066871566817367,-6.97779383552312,4.806781016199496,-0.8179748989698175,-0.8218819134540304,1.2726688729298952,-4.08731804542292,3.202782942710916,-2.7437518959229754,2.8827052605285437,1.7498052301518103,2.349799471191652,1.3697511868102337,2.122339487705885,2.784026363511786,0.621464460995955,-3.063645974372547,-0.28065003205758093,-0.8663134456850131,-1.8917844956905479,2.1779614420488507,-0.48218739467061916,-1.7032865414936094,-0.5550261407073908,3.991799552,3.401057591,3.696428571
