VideoFrameRate,NR,QP,VideoPacketLossRate,AudioPacketLossRate,VideoStartPTS,VideoDurationTS,VideoBitRate,VideoNBFrames,AudioDurationTS,AudioDuration,AudioBitRate,AudioNBFrames,BPP,ISC,CC,iFrameCount,iFrame0Size,iFrame1Size,iFrame2Size,iFrame3Size,iFrame4Size,pFrameCount,aFrameCount,iFrameCountDiff,iFrame0SizeDiff,iFrame1SizeDiff,iFrame2SizeDiff,iFrame3SizeDiff,iFrame4SizeDiff,pFrameCountDiff,DTS0pFrameCountDiff,DTS1pFrameCountDiff,DTS2pFrameCountDiff,DTS3pFrameCountDiff,DTS4pFrameCountDiff,DTS5pFrameCountDiff,DTS6pFrameCountDiff,DTS7pFrameCountDiff,DTS8pFrameCountDiff,DTS9pFrameCountDiff,DTS10pFrameCountDiff,DTS11pFrameCountDiff,DTS12pFrameCountDiff,DTS13pFrameCountDiff,DTS14pFrameCountDiff,DTS15pFrameCountDiff,DTS16pFrameCountDiff,DTS17pFrameCountDiff,DTS18pFrameCountDiff,DTS19pFrameCountDiff,DTS20pFrameCountDiff,DTS21pFrameCountDiff,DTS22pFrameCountDiff,DTS23pFrameCountDiff,DTS24pFrameCountDiff,DTS25pFrameCountDiff,DTS26pFrameCountDiff,DTS27pFrameCountDiff,DTS28pFrameCountDiff,DTS29pFrameCountDiff,DTS30pFrameCountDiff,DTS0pFrameMeanDiff,DTS1pFrameMeanDiff,DTS2pFrameMeanDiff,DTS3pFrameMeanDiff,DTS4pFrameMeanDiff,DTS5pFrameMeanDiff,DTS6pFrameMeanDiff,DTS7pFrameMeanDiff,DTS8pFrameMeanDiff,DTS9pFrameMeanDiff,DTS10pFrameMeanDiff,DTS11pFrameMeanDiff,DTS12pFrameMeanDiff,DTS13pFrameMeanDiff,DTS14pFrameMeanDiff,DTS15pFrameMeanDiff,DTS16pFrameMeanDiff,DTS17pFrameMeanDiff,DTS18pFrameMeanDiff,DTS19pFrameMeanDiff,DTS20pFrameMeanDiff,DTS21pFrameMeanDiff,DTS22pFrameMeanDiff,DTS23pFrameMeanDiff,DTS24pFrameMeanDiff,DTS25pFrameMeanDiff,DTS26pFrameMeanDiff,DTS27pFrameMeanDiff,DTS28pFrameMeanDiff,DTS29pFrameMeanDiff,DTS30pFrameMeanDiff,aFrameCountDiff,DTS0aFrameCountDiff,DTS1aFrameCountDiff,DTS2aFrameCountDiff,DTS3aFrameCountDiff,DTS4aFrameCountDiff,DTS5aFrameCountDiff,DTS6aFrameCountDiff,DTS7aFrameCountDiff,DTS8aFrameCountDiff,DTS9aFrameCountDiff,DTS10aFrameCountDiff,DTS11aFrameCountDiff,DTS12aFrameCountDiff,DTS13aFrameCountDiff,DTS14aFrameCountDiff,DTS15aFrameCountDiff,DTS16aFrameCountDiff,DTS17aFrameCountDiff,DTS18aFrameCountDiff,DTS19aFrameCountDiff,DTS20aFrameCountDiff,DTS21aFrameCountDiff,DTS22aFrameCountDiff,DTS23aFrameCountDiff,DTS24aFrameCountDiff,DTS25aFrameCountDiff,DTS26aFrameCountDiff,DTS27aFrameCountDiff,DTS28aFrameCountDiff,DTS29aFrameCountDiff,DTS30aFrameCountDiff,MOS
15,999,23,0.34,0.61,9,64281,511685,635,686292,42.89325,24255,2132,0.037014251,69884.25,0.197812812,5,69845,68883,69845,70345,70464,630,2132,0,0.054376601,0.05513559,0.054376601,0.05399031,0.05389918,1.408450704,0.0,0.0,0.0,0.0,0.0,0.0,6.666666667,0.0,6.666666667,-7.142857143,0.0,0.0,0.0,0.0,0.0,6.666666667,0.0,0.0,6.666666667,-7.142857143,0.0,0.0,0.0,0.0,6.666666667,0.0,0.0,0.0,6.666666667,-7.142857143,0.0,-0.537538076,-0.181008295,-0.84896709,0.35064059299999994,0.044671109,-0.39503710700000005,2.951843052,-3.3201282780000003,1.539662921,1.011568723,1.172799853,-0.622809725,-4.152912363,2.225111978,1.128232856,4.037215615,-2.918696782,0.660630548,0.36171863299999996,0.123472136,0.446077145,1.0399628440000002,-0.145617352,-0.384052231,-0.8471824290000001,-1.1493302459999999,0.651389239,0.892984373,-0.585525539,0.23982710399999999,-0.769808125,0.606060606,2,2,2,0,0,0,2,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,3.0
20,0,23,0.94,0.61,16,85770,755657,830,686276,42.89225,24256,2132,0.040997016000000004,69691.0,0.264481784,4,69843,68883,69845,70345,0,806,2132,20,0.054378157,0.05513559,0.054376601,0.05399031,100.0,5.620608899,0.0,5.0,15.0,5.0,0.0,0.0,0.0,0.0,10.0,-5.263157895,5.0,0.0,10.0,0.0,5.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,5.0,10.0,-5.263157895,0.0,-0.6861408170000001,-0.49967370200000005,1.208680816,1.036647543,-0.25759187,-0.7491177990000001,1.651208201,-3.517186251,2.497130285,0.829743055,3.136553451,0.06471904,-4.301846848,2.1398429880000003,1.940230225,5.584335801,-2.1904697719999997,1.044089902,0.389718151,0.026339885,0.38824467100000004,1.598744862,-0.002882509,-1.062238181,-2.122720976,-0.55465258,1.115012514,2.6895228760000003,-0.671677977,0.648120394,-0.8157851490000001,0.606060606,2,0,0,0,0,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,3.0
20,0,23,0.0,0.0,18,85765,794723,859,686247,42.890438,24405,2145,0.043116482000000005,69884.25,0.263750416,5,69843,68883,69845,70345,70464,854,2145,0,0.054378157,0.05513559,0.054376601,0.05399031,0.05389918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.263157895,0.0,-0.6861408170000001,-0.262986159,-0.507299694,0.34258466200000004,-0.25759187,-0.7491177990000001,1.651208201,-3.517186251,1.80167658,0.829743055,0.458119436,0.06471904,-4.417624697,2.1398429880000003,1.449100615,0.5826728879999999,-2.1904697719999997,1.044089902,-0.247698607,-0.18212149,0.38824467100000004,1.5909650819999999,-0.002882509,-0.72614773,-2.1302085280000003,-0.55465258,1.056822214,0.751063431,-0.947814212,0.648120394,-0.8157851490000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
20,0,27,4.55,4.66,12,85773,274180,789,686278,42.892375,23266,2045,0.014875217,47313.0,0.38957580399999997,1,47313,0,0,0,0,714,2045,80,0.080251737,100.0,100.0,100.0,100.0,16.39344262,5.0,10.0,5.0,25.0,5.0,65.0,20.0,5.0,45.0,94.73684211,50.0,65.0,20.0,5.0,10.0,10.0,5.0,5.0,5.0,42.10526316,10.0,0.0,0.0,5.0,0.0,15.0,5.0,5.0,15.0,31.57894737,5.0,1.244853846,1.915438486,-1.058856455,1.5617892340000001,1.025167507,-3.3654164110000004,5.175438596,-5.734468719,9.019412482,-2.956081081,21.92045741,10.7942654,-4.068103498999999,4.563220871,2.117547455,2.581689001,-3.260456577,1.093925854,-0.624949167,-3.620070258,0.928403192,2.5632320490000002,-0.547496303,-2.006419151,-3.5052173030000002,1.8439318519999999,2.507947722,1.751203709,-1.4988159090000002,-6.389096341,-1.2862889290000001,4.662004662,4,6,2,4,6,2,2,2,2,10,2,4,2,6,6,4,0,10,10,8,6,8,0,6,2,6,2,4,2,0,8,1.0
25,0,31,0.04,0.14,10,107174,203906,1073,686293,42.893313,24369,2142,0.008850087,30495.0,0.755533694,5,30982,30441,30253,30632,30654,1068,2142,0,0.122501612,0.12467600599999999,0.125449804,0.123899576,0.123810765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.166666667,0.0,0.276740003,-0.996254392,-0.10896637599999999,0.411164321,-0.570314404,-0.341023069,2.8349575280000003,-5.75202386,1.199678106,0.18216574800000002,1.60057334,-0.588149516,-4.847998489,2.68121911,0.9630594579999999,1.041666667,-1.302183072,0.302136799,-0.267418329,0.31743240300000003,0.106454505,2.18384967,-1.070537239,0.34101981200000003,-3.328509407,-0.246385007,1.280548291,0.055522506,-0.65017578,1.451114636,-1.43130264,0.13986014,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2.0
20,0,31,0.47,0.7,14,85771,179080,856,686272,42.891999999999996,24233,2130,0.009715712,30495.0,0.604426955,5,30982,30441,30253,30632,30654,851,2130,0,0.122501612,0.12467600599999999,0.125449804,0.123899576,0.123810765,0.351288056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-5.263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.263157895,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.263157895,0.0,-0.512456638,-0.418170614,-1.2668176979999999,0.684018318,0.143582947,-1.043878273,2.4574669190000002,-5.589764641,1.4664770219999999,0.619278869,1.8156346319999999,-0.564687465,-5.708013172,3.179947624,0.9220915470000001,1.048600884,-1.6616713680000001,0.7536842109999999,-0.8379146609999999,0.866056844,-1.6712525580000002,2.519239624,-1.7848833080000002,0.219319157,-3.525294305,-0.811003083,1.46478288,1.041088284,-1.802332812,1.820735952,-1.298858213,0.699300699,0,2,2,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,2.5
25,999,35,4.68,4.2,18,107161,105828,1019,686260,42.89125,23380,2055,0.004593229,19416.5,1.1866196279999999,2,19690,0,0,19143,0,941,2055,60,0.192619627,100.0,100.0,0.19811271600000002,100.0,11.89138577,0.0,8.0,0.0,8.0,12.0,8.0,40.0,24.0,4.0,37.5,4.0,0.0,8.0,4.0,4.0,0.0,0.0,4.0,4.0,37.5,60.0,4.0,0.0,0.0,4.0,8.0,8.0,68.0,56.0,8.333333332999999,0.0,-0.18081002899999998,0.787289879,-0.851177018,2.067348679,-3.181744428,-0.27635436,-6.940941115,-4.579559299,1.4163561669999998,1.19245283,2.554040321,-0.95380277,-7.467948156,1.4616935480000002,0.08182275900000001,1.592689295,-1.450239489,2.686568663,-0.7672882670000001,2.8910750689999998,-5.12204142,1.9826123830000002,-0.43976391600000003,0.140331182,-6.424264135,-2.347969639,-0.583527615,11.39887185,-4.197906045,0.5051874120000001,-1.3180128420000001,4.195804196,12,4,4,2,2,2,8,4,2,6,2,4,0,2,4,2,0,10,2,0,6,4,10,2,4,14,0,8,6,6,2,1.0
15,0,35,0.0,0.0,11,64278,95678,644,686278,42.892375,24404,2145,0.006921152,19093.5,0.7240160259999999,5,19688,19010,19050,19143,19171,639,2145,0,0.192639156,0.19949601,0.199077955,0.19811271600000002,0.197823937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666667,-7.142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666667,-7.142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666667,-7.142857143,0.0,0.14265335199999998,-0.677471915,-2.0509064269999997,0.648980986,0.589243625,-1.292223985,3.072463768,-5.931088901,2.125445898,1.8431974530000002,2.6656343319999998,-1.76962677,-5.485667147999999,2.52473874,1.812629298,-1.031518625,-2.155100682,1.034343434,-0.779612967,0.245466514,1.011135287,2.493454681,-1.0798190570000001,-0.40961709700000004,-3.66240169,-2.395715896,2.247191011,1.226551227,-0.946141585,1.444649865,-2.198573266,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
10,0,23,1.23,0.98,9,42883,455458,405,686260,42.89125,24166,2124,0.049420356,69364.0,0.13286431,3,69843,68883,69845,0,0,398,2124,40,0.054378157,0.05513559,0.054376601,100.0,100.0,6.352941176,0.0,20.0,10.0,10.0,0.0,0.0,20.0,10.0,10.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,-11.11111111,10.0,0.0,10.0,0.0,0.0,20.0,10.0,0.0,10.0,11.11111111,0.0,0.9042971459999999,-0.808202654,-0.79186931,-0.659298423,-0.14964981900000002,-0.985261953,1.821613194,-5.190633885,2.1169994919999997,1.827473814,1.165219603,-0.620406804,-7.34912061,3.735023576,2.655600133,-0.67811194,-4.845758561,2.2528742530000003,-3.2459520910000004,-0.15166254,0.8033197040000001,1.254697415,-1.146080609,-1.012557832,-3.938824334,-0.810660507,0.525413805,0.493190785,-0.579353185,-7.837909828,-0.81799184,0.9790209790000001,0,4,0,0,2,2,0,2,2,0,0,2,0,0,0,2,4,0,0,0,2,2,4,0,0,0,2,0,2,0,0,1.0
20,0,31,4.67,4.24,16,85772,154525,816,686296,42.8935,23368,2054,0.008383518000000001,30714.5,0.600107441,2,30982,30447,0,0,0,730,2054,60,0.122501612,0.104990321,100.0,100.0,100.0,14.51990632,5.0,65.0,20.0,35.0,55.0,10.0,5.0,5.0,15.0,-5.263157895,0.0,0.0,10.0,0.0,10.0,0.0,0.0,35.0,55.0,31.57894737,5.0,0.0,5.0,0.0,5.0,0.0,75.0,5.0,5.0,31.57894737,0.0,-1.6863350430000001,8.052771245,0.746682695,0.964492582,0.41234077,-0.947550523,4.5448856,-6.429867773,3.0792266880000003,0.66827109,1.8156346319999999,-0.430504305,-5.884864007999999,3.179947624,0.747857349,1.083946981,-1.6616713680000001,-0.19109311699999998,21.19545144,1.61234388,-0.620789677,2.519239624,-1.7848833080000002,0.219319157,-3.039335533,-0.782546834,-9.245792645,1.2585600590000001,-1.769887577,-5.09122901,-1.262611007,4.242424242,2,6,6,8,4,6,4,6,2,4,6,2,2,6,2,4,6,6,2,6,8,2,8,8,2,2,0,10,2,6,4,1.5
15,999,31,4.64,4.85,11,64279,130330,605,686301,42.893813,23220,2041,0.009427807,30536.5,0.452704141,3,30984,30441,0,30632,0,542,2041,40,0.122493714,0.12467600599999999,100.0,0.123899576,100.0,15.1799687,6.666666667,0.0,0.0,6.666666667,0.0,0.0,6.666666667,0.0,6.666666667,0.0,0.0,6.666666667,13.33333333,0.0,0.0,6.666666667,0.0,53.33333333,53.33333333,35.71428571,6.666666667,93.33333333,13.33333333,0.0,6.666666667,66.66666667,46.66666667,6.666666667,6.666666667,7.142857143,0.0,-1.151385928,-0.95835902,-1.5167801269999999,-0.370865951,0.359612725,-0.311711444,4.3399431580000005,-5.280417052,1.9570044309999999,1.697063199,2.013713461,3.031503168,-10.25556846,3.3282370930000003,1.073197578,-0.8829777590000001,-3.2434239860000003,3.7323105610000002,18.39846436,-1.178006756,-0.943722944,16.38238487,-1.963177348,0.011055832,3.00298576,4.142865733,2.059627837,0.044259646,-0.695825969,1.430976849,-2.244331328,4.848484848,12,4,2,8,4,2,4,6,2,6,6,2,2,2,4,4,4,6,6,2,2,4,6,4,4,2,6,6,6,2,6,2.0
20,999,23,0.49,0.33,18,85764,584913,843,686252,42.89075,24325,2138,0.031733561,69614.0,0.264774327,3,69845,68883,0,70345,0,828,2138,40,0.054376601,0.05513559,100.0,0.05399031,100.0,3.044496487,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,10.0,-5.263157895,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,26.31578947,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,5.0,-0.304926978,0.456991676,-0.757525417,0.379210603,-0.353101206,-0.594585412,1.301382719,-3.040089275,1.750968314,0.503450518,0.872413236,-0.213023622,-3.662298168,2.027782836,0.6862436740000001,0.66251406,-1.54999499,0.754400671,-0.418928277,-2.199387636,0.086065524,1.028329132,0.008920129,-0.334080101,-1.9204209140000001,-0.12519818,0.613566159,0.571525948,-1.5761712209999998,2.1159536869999997,-1.1983890990000001,0.326340326,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2.5
15,999,35,0.0,0.0,11,64277,94427,644,686280,42.8925,24404,2145,0.0068306569999999995,19093.5,0.7240160259999999,5,19690,19010,19050,19143,19171,639,2145,0,0.192619627,0.19949601,0.199077955,0.19811271600000002,0.197823937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666667,-7.142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666667,-7.142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666667,-7.142857143,0.0,0.450870647,-0.9532138170000001,-1.7757530680000002,-0.21972938600000003,1.047904192,-1.113559912,2.9655990510000003,-5.531686359,1.715917876,1.717355515,2.789337532,-1.92943183,-5.410447761,2.748177229,1.269967259,-0.381900243,-2.492705294,1.526592252,-0.6266338610000001,0.930093009,0.47363031200000005,2.635282078,-0.738529227,-0.6750592959999999,-4.755550164,-1.035924729,1.897630526,0.7757805109999999,-1.063439946,2.023445966,-3.208620898,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
15,999,31,1.02,0.84,9,64279,141742,634,686275,42.892187,24199,2127,0.010253328,30449.33333,0.45400008799999997,4,30984,30441,30253,0,30654,626,2127,20,0.122493714,0.12467600599999999,0.125449804,100.0,0.123810765,2.034428795,0.0,0.0,6.666666667,0.0,0.0,0.0,0.0,0.0,6.666666667,-7.142857143,0.0,0.0,0.0,13.33333333,6.666666667,0.0,0.0,0.0,6.666666667,-7.142857143,0.0,0.0,6.666666667,6.666666667,0.0,0.0,0.0,6.666666667,6.666666667,21.42857143,0.0,0.308457711,-0.95835902,-1.288580642,0.435135334,0.318118949,-0.356241651,2.439210306,-5.381316741,1.99881084,1.606332764,2.013713461,-0.84222347,-5.981615232999999,-0.22706917899999998,2.254992531,0.521530763,-3.2768613460000005,0.403247201,0.36178859,0.5626046720000001,0.137373737,1.915025585,-0.129516902,-0.7225775879999999,-4.155948553,-1.575371295,1.6910793990000001,-0.028829677999999997,-0.695825969,-6.177028241,-2.244331328,0.839160839,2,0,2,0,0,0,0,2,0,0,6,0,0,0,2,0,2,4,2,0,0,0,0,0,0,0,2,0,2,0,2,1.5
15,0,35,1.39,0.89,12,64277,94874,637,686286,42.892875,24187,2126,0.006862991999999999,19093.5,0.7240160259999999,5,19688,19010,19050,19143,19171,632,2126,0,0.192639156,0.19949601,0.199077955,0.19811271600000002,0.197823937,1.0954616590000001,0.0,0.0,0.0,0.0,0.0,0.0,6.666666667,0.0,6.666666667,-7.142857143,0.0,0.0,0.0,6.666666667,0.0,0.0,13.33333333,0.0,13.33333333,0.0,0.0,6.666666667,0.0,0.0,0.0,0.0,0.0,0.0,6.666666667,-7.142857143,0.0,0.14265335199999998,-0.626018352,-2.0509064269999997,0.648980986,0.6535247479999999,-1.292223985,1.068322981,-5.931088901,2.125445898,1.8431974530000002,2.6656343319999998,-1.76962677,-5.485667147999999,2.3100500719999997,1.812629298,-1.031518625,-4.055455278999999,0.985858586,-2.7659786289999997,-0.152885718,1.011135287,2.621689494,-1.0798190570000001,-0.30276046300000004,-3.66240169,-2.395715896,2.247191011,1.280663781,-0.946141585,1.444649865,-2.198573266,0.8857808859999999,0,0,2,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,2,0,2,0,2,2,0,6,0,0,0,0,0,2.0
15,0,27,0.0,0.0,14,64279,288322,644,686335,42.895938,24402,2145,0.020856626,46911.25,0.294684111,5,47313,46457,46676,47223,47289,639,2145,0,0.080251737,0.08172921799999999,0.081346063,0.080404562,0.080292433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666667,-7.142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666667,-7.142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666667,-7.142857143,0.0,-0.43457723200000004,-0.9943856320000001,-0.901551709,0.707945125,-0.289595996,-1.028268294,3.109004739,-6.571187869,2.358160784,1.8664968240000002,1.19914637,-0.252361627,-6.845258127,3.904778215,1.4934618030000002,-0.7552645290000001,-3.339705079,1.317334029,0.087800227,-0.128708551,0.437010846,2.7804821060000005,-0.738848855,-0.552669393,-4.2073243,-1.339514163,1.8993953590000001,0.334116714,-0.416939942,0.659560501,-1.328201645,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
20,999,23,0.08,0.14,18,85768,606085,856,686258,42.891125,24370,2142,0.032882216,69897.33333,0.26370104699999997,4,69845,68883,0,70345,70464,846,2142,20,0.054376601,0.05513559,100.0,0.05399031,0.05389918,0.93676815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,26.31578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.263157895,0.0,-0.304926978,-0.08454818,-0.757525417,0.161685222,0.229135979,-0.594585412,1.301382719,-3.040089275,1.73484278,0.503450518,0.872413236,-0.22177801800000002,-3.670986895,2.027782836,0.6862436740000001,0.926452287,-1.615808161,0.754400671,-0.418928277,-2.199387636,0.225380844,1.028329132,0.008920129,-0.334080101,-1.9204209140000001,-0.282377977,0.613566159,0.571525948,-0.8875881590000001,0.80228115,-0.8755074840000001,0.13986014,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
25,999,27,0.07,0.09,18,107167,328613,1072,686290,42.893125,24381,2143,0.014262717,46911.25,0.491140185,5,47315,46457,46676,47223,47289,1067,2143,0,0.080248348,0.08172921799999999,0.081346063,0.080404562,0.080292433,0.093632959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.166666667,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,-4.166666667,0.0,-0.266925504,-0.603075444,-0.42801652700000004,1.073938882,-0.990188953,-0.15747059,2.164350376,-4.828959009,1.123015151,0.163662162,1.308227684,-0.45114532700000004,-4.465419697,2.38945621,1.188401657,0.9420405559999999,-2.117748751,0.946238479,-0.19866977600000002,0.169386272,0.240043275,1.934120134,-0.7482094990000001,-0.23323337600000002,-2.348269606,-0.664182321,1.7829515569999999,0.69849222,-1.03062582,1.0924480890000001,-1.5684798290000002,0.09324009300000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.5
10,0,27,0.65,0.28,8,42884,217293,423,686265,42.891562,24336,2139,0.023577799,47062.66667,0.195824008,4,47313,0,46676,47223,47289,417,2139,20,0.080251737,100.0,0.081346063,0.080404562,0.080292433,1.882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.11111111,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,20.0,-11.11111111,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-11.11111111,0.0,1.9754276080000002,-2.5419628569999997,-0.950127828,1.210441884,0.06766881,-1.847030505,4.0732055460000005,-7.485714286,2.363236073,0.87864008,3.5340482630000003,-2.0429616090000002,-7.71408351,5.209169891,2.57445032,-1.1094051809999999,-7.758160761,1.540501938,0.223061084,0.366649925,0.25950254300000003,2.527384182,0.119182409,-1.649076517,-4.462528589,-3.2801913110000003,2.7537818880000002,0.773272162,-0.9352415390000001,-0.43030623,-1.058949834,0.27972028,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2.0
20,0,27,0.0,0.0,16,85770,332839,859,686293,42.893313,24403,2145,0.018057671,46911.25,0.39291214799999996,5,47313,46457,46676,47223,47289,854,2145,0,0.080251737,0.08172921799999999,0.081346063,0.080404562,0.080292433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.263157895,0.0,-0.629972136,-0.705550329,-0.863199561,0.5398028810000001,0.014994752,-0.675905065,1.786283892,-4.740414342,2.275667859,0.878378378,1.014602427,-0.17626491800000002,-5.791133695,3.0525381869999997,1.353652553,0.572966129,-1.998043873,1.041551492,-0.651327605,0.29848735,0.003430061,2.5632320490000002,-0.571474244,-0.443333491,-3.5052173030000002,-0.461859356,1.5280936269999998,0.711234158,-1.590768305,1.3956310680000001,-1.2882447670000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
25,0,35,0.68,0.47,18,107163,119061,1067,686271,42.891937,24290,2135,0.005167578,19067.66667,1.208328235,4,19688,19010,19050,19143,0,1055,2135,20,0.192639156,0.19949601,0.199077955,0.19811271600000002,100.0,1.217228464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,-4.166666667,0.0,-0.280830281,-0.593621724,-0.8149693570000001,0.89889428,-0.353300145,-0.169880234,2.463054187,-6.225641026,1.6257337040000002,0.33481031899999997,1.963361538,-1.1112018959999999,-5.411409982,1.95831955,2.0818061869999998,1.3798489980000002,-1.716681955,0.64743967,-0.68641165,0.295573494,0.08334105,2.377399781,-0.7687090209999999,0.8757526,-3.169977925,-0.437769397,1.101016323,0.365034421,-1.336296189,1.3276368490000001,-1.351462711,0.46620046600000004,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,4,2.0
25,0,27,4.97,4.38,20,107157,314515,975,686249,42.890563,23335,2051,0.013650825,47313.0,0.486969755,1,47313,0,0,0,0,889,2051,80,0.080251737,100.0,100.0,100.0,100.0,16.76029963,60.0,4.0,16.0,16.0,8.0,20.0,0.0,8.0,20.0,33.33333333,16.0,12.0,4.0,8.0,4.0,20.0,8.0,8.0,12.0,33.33333333,20.0,4.0,24.0,44.0,12.0,4.0,8.0,8.0,44.0,95.83333333,32.0,4.890077449,0.3338236,2.923625696,0.588824856,-0.645283367,2.52817845,2.708772699,-0.664258854,0.75918385,-0.28331044,-1.658072996,-1.795130885,-6.912156853,4.303378803,2.12038428,0.127974543,-1.232440268,1.273680042,4.218919545,-4.292059967,4.7176983130000005,3.1106705910000003,-5.963344433,-9.14382731,3.42854864,-1.1557235829999999,0.237632116,0.650386746,-2.4006708619999997,-35.91593006,-0.47473043,4.382284382,2,4,6,0,6,0,6,14,4,10,4,2,8,6,6,2,2,4,0,8,6,2,4,2,0,2,4,6,4,8,6,1.0
